ts_unix_ms,t_ms,pcie_link_gen,pcie_link_width,pcie_link_ref_GiB_s,pcie_tx_GiB_s,pcie_rx_GiB_s,pcie_total_GiB_s,pcie_tx_util_pct,pcie_rx_util_pct,pcie_total_util_pct,pcie_tx_peak_util_pct,pcie_rx_peak_util_pct,pcie_total_peak_util_pct,pcie_tx_cum_GiB,pcie_rx_cum_GiB,pcie_total_cum_GiB,util_gpu_pct,util_mem_pct,gpu_mem_used_GiB,gpu_mem_total_GiB,gpu_mem_used_pct,sm_clock_mhz,mem_clock_mhz,power_w,cpu_util_pct,cpu_mem_used_GiB,cpu_mem_avail_GiB,cpu_mem_used_pct
1774764180767,0,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.001,0.001,0.002,0.000000,0.000000,0.000000,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,12.943928,238.469872,5.100
1774764180867,100,4,16,29.340386,0.000278,0.002840,0.003119,0.001,0.010,0.011,0.001,0.010,0.011,0.000028,0.000285,0.000312,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,12.946651,238.467148,5.100
1774764180967,200,4,16,29.340386,0.004609,0.000278,0.004888,0.016,0.001,0.017,0.016,0.010,0.017,0.000490,0.000312,0.000802,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.100,12.946892,238.466908,5.100
1774764181067,300,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.016,0.010,0.017,0.000517,0.000340,0.000858,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.100,12.945717,238.468082,5.100
1774764181167,400,4,16,29.340386,0.000233,0.000278,0.000511,0.001,0.001,0.002,0.016,0.010,0.017,0.000541,0.000368,0.000909,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.318,0.000,12.945717,238.468082,5.100
1774764181267,500,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.016,0.010,0.017,0.000568,0.000401,0.000969,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.000,12.945717,238.468082,5.100
1774764181367,600,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.016,0.010,0.017,0.000596,0.000433,0.001029,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.000,12.944664,238.469135,5.100
1774764181467,700,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.016,0.010,0.017,0.000624,0.000461,0.001085,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.318,0.000,12.944664,238.469135,5.100
1774764181567,800,4,16,29.340386,0.000233,0.000278,0.000511,0.001,0.001,0.002,0.016,0.010,0.017,0.000647,0.000489,0.001136,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.000,12.944664,238.469135,5.100
1774764181667,900,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.016,0.010,0.017,0.000676,0.000517,0.001192,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.100,12.941456,238.472343,5.100
1774764181767,1000,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.016,0.010,0.017,0.000703,0.000544,0.001248,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,12.959553,238.454247,5.200
1774764181867,1100,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.016,0.010,0.017,0.000731,0.000572,0.001303,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,2.500,12.975006,238.438793,5.200
1774764181967,1200,4,16,29.340386,0.007589,0.000837,0.008427,0.026,0.003,0.029,0.026,0.010,0.029,0.001489,0.000656,0.002145,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,16.500,13.070606,238.343193,5.200
1774764182067,1300,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.010,0.029,0.001517,0.000684,0.002201,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.119278,238.294521,5.200
1774764182167,1400,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.010,0.029,0.001545,0.000712,0.002257,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.600,13.176750,238.237049,5.200
1774764182267,1500,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.026,0.010,0.029,0.001573,0.000744,0.002317,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.400,13.152069,238.261730,5.200
1774764182367,1600,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.026,0.010,0.029,0.001601,0.000777,0.002378,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.164288,238.249512,5.200
1774764182467,1700,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.010,0.029,0.001629,0.000805,0.002433,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.318,0.300,13.174904,238.238895,5.200
1774764182567,1800,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.010,0.029,0.001656,0.000832,0.002489,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.178864,238.234936,5.200
1774764182667,1900,4,16,29.340386,0.003213,0.000792,0.004004,0.011,0.003,0.014,0.026,0.010,0.029,0.001978,0.000912,0.002889,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.187634,238.226166,5.200
1774764182767,2000,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.026,0.010,0.029,0.002006,0.000944,0.002950,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.600,13.197628,238.216171,5.200
1774764182867,2100,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.026,0.010,0.029,0.002033,0.000977,0.003010,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.400,13.208389,238.205410,5.300
1774764182967,2200,4,16,29.340386,0.003213,0.001257,0.004470,0.011,0.004,0.015,0.026,0.010,0.029,0.002355,0.001102,0.003457,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.219254,238.194546,5.300
1774764183067,2300,4,16,29.340386,0.004609,0.000325,0.004934,0.016,0.001,0.017,0.026,0.010,0.029,0.002816,0.001135,0.003951,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.233261,238.180538,5.300
1774764183167,2400,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.026,0.010,0.029,0.002844,0.001167,0.004011,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.234222,238.179577,5.300
1774764183267,2500,4,16,29.340386,0.000233,0.000278,0.000511,0.001,0.001,0.002,0.026,0.010,0.029,0.002867,0.001195,0.004062,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.235184,238.178616,5.300
1774764183367,2600,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.026,0.010,0.029,0.002895,0.001228,0.004123,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.236626,238.177174,5.300
1774764183467,2700,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.010,0.029,0.002923,0.001256,0.004178,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.236893,238.176907,5.300
1774764183567,2800,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.026,0.010,0.029,0.002950,0.001288,0.004239,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.237152,238.176647,5.300
1774764183667,2900,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.026,0.010,0.029,0.002978,0.001321,0.004299,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.318,0.200,13.237152,238.176647,5.300
1774764183767,3000,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.010,0.029,0.003006,0.001349,0.004355,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.249908,238.163891,5.300
1774764183867,3100,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.010,0.029,0.003034,0.001376,0.004410,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.254646,238.159153,5.300
1774764183967,3200,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.010,0.029,0.003062,0.001404,0.004466,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.261040,238.152760,5.300
1774764184067,3300,4,16,29.340386,0.003119,0.000792,0.003911,0.011,0.003,0.013,0.026,0.010,0.029,0.003374,0.001483,0.004858,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.270714,238.143085,5.300
1774764184167,3400,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.026,0.010,0.029,0.003402,0.001516,0.004918,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.100,13.270901,238.142899,5.300
1774764184267,3500,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.026,0.010,0.029,0.003430,0.001548,0.004978,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.100,13.268898,238.144901,5.300
1774764184367,3600,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.026,0.010,0.029,0.003458,0.001581,0.005039,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.000,13.267414,238.146385,5.300
1774764184467,3700,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.010,0.029,0.003486,0.001609,0.005094,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.100,13.267517,238.146282,5.300
1774764184567,3800,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.010,0.029,0.003513,0.001637,0.005150,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.000,13.265369,238.148430,5.300
1774764184667,3900,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.010,0.029,0.003541,0.001665,0.005206,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.000,13.264549,238.149250,5.300
1774764184767,4000,4,16,29.340386,0.000837,0.004423,0.005260,0.003,0.015,0.018,0.026,0.015,0.029,0.003625,0.002107,0.005732,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.100,13.263374,238.150425,5.300
1774764184867,4100,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.015,0.029,0.003653,0.002135,0.005788,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.000,13.263615,238.150185,5.300
1774764184967,4200,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.015,0.029,0.003681,0.002163,0.005844,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.200,13.303589,238.110210,5.300
1774764185067,4300,4,16,29.340386,0.003166,0.000837,0.004004,0.011,0.003,0.014,0.026,0.015,0.029,0.003997,0.002247,0.006244,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.372665,238.041134,5.300
1774764185167,4400,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.015,0.029,0.004025,0.002274,0.006300,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.388683,238.025116,5.300
1774764185267,4500,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.026,0.015,0.029,0.004053,0.002307,0.006360,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.200,13.384968,238.028831,5.300
1774764185367,4600,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.026,0.015,0.029,0.004081,0.002339,0.006420,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.000,13.383160,238.030640,5.300
1774764185467,4700,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.015,0.029,0.004109,0.002367,0.006476,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.386494,238.027306,5.300
1774764185567,4800,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.015,0.029,0.004137,0.002395,0.006532,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.700,13.407372,238.006428,5.300
1774764185667,4900,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.015,0.029,0.004165,0.002423,0.006588,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.407276,238.006523,5.300
1774764185767,5000,4,16,29.340386,0.000278,0.002793,0.003072,0.001,0.010,0.010,0.026,0.015,0.029,0.004192,0.002702,0.006895,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.500,13.411343,238.002457,5.300
1774764185867,5100,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.026,0.015,0.029,0.004220,0.002735,0.006955,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.600,13.415375,237.998425,5.300
1774764185967,5200,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.026,0.015,0.029,0.004248,0.002767,0.007015,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.415287,237.998512,5.300
1774764186067,5300,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.015,0.029,0.004276,0.002795,0.007071,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.415054,237.998745,5.300
1774764186167,5400,4,16,29.340386,0.000837,0.004097,0.004934,0.003,0.014,0.017,0.026,0.015,0.029,0.004360,0.003206,0.007566,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.415295,237.998505,5.300
1774764186267,5500,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.015,0.029,0.004388,0.003234,0.007622,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.415295,237.998505,5.300
1774764186367,5600,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.026,0.015,0.029,0.004415,0.003266,0.007682,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.415295,237.998505,5.300
1774764186467,5700,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.015,0.029,0.004443,0.003294,0.007738,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.414608,237.999191,5.300
1774764186567,5800,4,16,29.340386,0.000233,0.000278,0.000511,0.001,0.001,0.002,0.026,0.015,0.029,0.004467,0.003322,0.007789,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.414898,237.998901,5.300
1774764186667,5900,4,16,29.340386,0.000233,0.000325,0.000558,0.001,0.001,0.002,0.026,0.015,0.029,0.004490,0.003355,0.007845,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.414383,237.999416,5.300
1774764186767,6000,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.015,0.029,0.004518,0.003382,0.007900,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.400,13.434555,237.979244,5.300
1774764186867,6100,4,16,29.340386,0.000837,0.004144,0.004981,0.003,0.014,0.017,0.026,0.015,0.029,0.004601,0.003797,0.008398,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.600,13.423927,237.989872,5.300
1774764186967,6200,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.026,0.015,0.029,0.004629,0.003829,0.008459,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.600,13.425846,237.987953,5.300
1774764187067,6300,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.015,0.029,0.004657,0.003857,0.008514,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.500,13.425739,237.988060,5.300
1774764187167,6400,4,16,29.340386,0.000837,0.004284,0.005121,0.003,0.015,0.017,0.026,0.015,0.029,0.004741,0.004286,0.009027,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.600,13.441124,237.972675,5.300
1774764187267,6500,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.026,0.015,0.029,0.004769,0.004318,0.009087,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.500,13.435570,237.978230,5.300
1774764187367,6600,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.015,0.029,0.004797,0.004346,0.009143,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.500,13.437733,237.976067,5.300
1774764187467,6700,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.015,0.029,0.004824,0.004374,0.009198,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.438210,237.975590,5.300
1774764187567,6800,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.015,0.029,0.004852,0.004402,0.009254,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.438179,237.975620,5.300
1774764187667,6900,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.026,0.015,0.029,0.004880,0.004434,0.009314,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.400,13.440304,237.973495,5.300
1774764187767,7000,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.026,0.015,0.029,0.004908,0.004467,0.009375,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.700,13.442440,237.971359,5.300
1774764187867,7100,4,16,29.340386,0.000278,0.002840,0.003119,0.001,0.010,0.011,0.026,0.015,0.029,0.004936,0.004751,0.009687,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.400,13.445324,237.968475,5.300
1774764187967,7200,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.015,0.029,0.004964,0.004779,0.009742,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.445564,237.968235,5.300
1774764188067,7300,4,16,29.340386,0.000233,0.000325,0.000558,0.001,0.001,0.002,0.026,0.015,0.029,0.004987,0.004811,0.009798,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.445538,237.968262,5.300
1774764188167,7400,4,16,29.340386,0.000278,0.002840,0.003119,0.001,0.010,0.011,0.026,0.015,0.029,0.005015,0.005095,0.010110,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.445515,237.968285,5.300
1774764188267,7500,4,16,29.340386,0.000837,0.005914,0.006751,0.003,0.020,0.023,0.026,0.020,0.029,0.005099,0.005687,0.010785,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,46.354,0.300,13.445755,237.968044,5.300
1774764188367,7600,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.026,0.020,0.029,0.005126,0.005719,0.010846,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.445023,237.968777,5.300
1774764188467,7700,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.026,0.020,0.029,0.005154,0.005752,0.010906,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.444786,237.969013,5.300
1774764188567,7800,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.020,0.029,0.005182,0.005780,0.010962,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.445095,237.968704,5.300
1774764188667,7900,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.020,0.029,0.005210,0.005807,0.011017,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.444973,237.968826,5.300
1774764188767,8000,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.020,0.029,0.005238,0.005835,0.011073,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.445099,237.968700,5.300
1774764188867,8100,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.020,0.029,0.005266,0.005863,0.011129,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.444859,237.968941,5.300
1774764188967,8200,4,16,29.340386,0.004609,0.000325,0.004934,0.016,0.001,0.017,0.026,0.020,0.029,0.005727,0.005896,0.011623,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.444618,237.969181,5.300
1774764189067,8300,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.026,0.020,0.029,0.005755,0.005928,0.011683,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,46.354,0.300,13.444386,237.969414,5.300
1774764189167,8400,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.020,0.029,0.005783,0.005956,0.011739,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.443184,237.970615,5.300
1774764189267,8500,4,16,29.340386,0.000837,0.006612,0.007449,0.003,0.023,0.025,0.026,0.023,0.029,0.005866,0.006617,0.012484,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.442760,237.971039,5.300
1774764189367,8600,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.026,0.023,0.029,0.005894,0.006650,0.012544,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,46.354,0.300,13.442760,237.971039,5.300
1774764189467,8700,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.023,0.029,0.005922,0.006678,0.012600,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.442749,237.971050,5.300
1774764189567,8800,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.023,0.029,0.005950,0.006706,0.012655,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.442940,237.970860,5.300
1774764189667,8900,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.026,0.023,0.029,0.005978,0.006738,0.012716,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.442921,237.970879,5.300
1774764189767,9000,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.023,0.029,0.006006,0.006766,0.012771,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.443230,237.970570,5.300
1774764189867,9100,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.023,0.029,0.006033,0.006794,0.012827,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.441963,237.971836,5.300
1774764189967,9200,4,16,29.340386,0.003119,0.000792,0.003911,0.011,0.003,0.013,0.026,0.023,0.029,0.006345,0.006873,0.013218,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.441963,237.971836,5.300
1774764190067,9300,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.023,0.029,0.006373,0.006901,0.013274,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.441967,237.971832,5.300
1774764190167,9400,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.026,0.023,0.029,0.006401,0.006933,0.013334,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.441967,237.971832,5.300
1774764190267,9500,4,16,29.340386,0.000278,0.002793,0.003072,0.001,0.010,0.010,0.026,0.023,0.029,0.006429,0.007213,0.013642,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.442448,237.971352,5.300
1774764190367,9600,4,16,29.340386,0.000837,0.004097,0.004934,0.003,0.014,0.017,0.026,0.023,0.029,0.006512,0.007622,0.014135,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.441967,237.971832,5.300
1774764190467,9700,4,16,29.340386,0.000233,0.000325,0.000558,0.001,0.001,0.002,0.026,0.023,0.029,0.006536,0.007655,0.014191,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.441113,237.972687,5.300
1774764190567,9800,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.026,0.023,0.029,0.006564,0.007687,0.014251,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.441425,237.972374,5.300
1774764190667,9900,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.023,0.029,0.006591,0.007715,0.014307,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.441048,237.972752,5.300
1774764190767,10000,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.023,0.029,0.006619,0.007743,0.014362,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.400,13.442051,237.971748,5.300
1774764190867,10100,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.023,0.029,0.006647,0.007771,0.014418,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.600,13.444313,237.969486,5.300
1774764190967,10200,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.023,0.029,0.006675,0.007799,0.014474,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.444553,237.969246,5.300
1774764191067,10300,4,16,29.340386,0.004609,0.000325,0.004934,0.016,0.001,0.017,0.026,0.023,0.029,0.007136,0.007831,0.014967,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.444553,237.969246,5.300
1774764191167,10400,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,0.026,0.023,0.029,0.007164,0.007864,0.015028,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.443722,237.970078,5.300
1774764191267,10500,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.023,0.029,0.007192,0.007892,0.015083,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.443481,237.970318,5.300
1774764191367,10600,4,16,29.340386,0.004703,0.003772,0.008474,0.016,0.013,0.029,0.026,0.023,0.029,0.007663,0.008269,0.015932,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,45.830,0.300,13.443329,237.970470,5.300
1774764191467,10700,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,0.026,0.023,0.029,0.007691,0.008297,0.015988,0.000,0.000,68.571777,80.000000,85.715,1155.000,1593.000,46.354,0.300,13.442844,237.970955,5.300
