ts_unix_ms,t_since_start_s,phase,pcie_tx_GiB_s,pcie_rx_GiB_s,pcie_total_GiB_s,pcie_tx_cum_GiB,pcie_rx_cum_GiB,pcie_total_cum_GiB,pcie_tx_util_pct,pcie_rx_util_pct,pcie_total_util_pct,gpu_mem_used_GiB,util_gpu_pct,cpu_util_pct
1774764313967,0.027000,prefill,0.000278,0.000233,0.000511,0.095928,0.109039,0.204966,0.001000,0.001000,0.002000,68.571777,0.000000,1.100000
1774764314067,0.127000,prefill,0.000278,0.000233,0.000511,0.095955,0.109062,0.205018,0.001000,0.001000,0.002000,68.571777,0.000000,1.500000
1774764314167,0.227000,prefill,0.005215,0.014668,0.019882,0.096478,0.110531,0.207009,0.018000,0.050000,0.068000,68.798340,0.000000,0.400000
1774764314267,0.327000,prefill,0.004796,0.011455,0.016251,0.096957,0.111677,0.208635,0.016000,0.039000,0.055000,68.798340,0.000000,0.400000
1774764314367,0.427000,prefill,0.004144,0.014947,0.019091,0.097372,0.113174,0.210547,0.014000,0.051000,0.065000,68.798340,29.000000,0.300000
1774764314467,0.527000,prefill,0.003632,0.010896,0.014527,0.097735,0.114262,0.211997,0.012000,0.037000,0.050000,68.798340,29.000000,0.400000
1774764314567,0.627000,prefill,0.003632,0.014994,0.018625,0.098098,0.115762,0.213860,0.012000,0.051000,0.063000,68.798340,100.000000,0.400000
1774764314667,0.727000,prefill,0.004331,0.015320,0.019650,0.098534,0.117305,0.215839,0.015000,0.052000,0.067000,68.798340,100.000000,0.300000
1774764314767,0.827000,prefill,0.004284,0.014808,0.019092,0.098960,0.118776,0.217736,0.015000,0.050000,0.065000,68.798340,100.000000,0.400000
1774764314867,0.927000,prefill,0.003772,0.014155,0.017927,0.099337,0.120190,0.219527,0.013000,0.048000,0.061000,68.798340,100.000000,0.300000
1774764314967,1.027000,prefill,0.003632,0.011083,0.014714,0.099700,0.121298,0.220999,0.012000,0.038000,0.050000,68.798340,100.000000,0.400000
1774764315067,1.127000,prefill,0.003678,0.010663,0.014341,0.100068,0.122365,0.222433,0.013000,0.036000,0.049000,68.798340,100.000000,0.400000
1774764315167,1.227000,prefill,0.003772,0.011036,0.014808,0.100445,0.123468,0.223914,0.013000,0.038000,0.050000,68.798340,100.000000,0.500000
1774764315267,1.327000,prefill,0.003864,0.011408,0.015272,0.100832,0.124609,0.225441,0.013000,0.039000,0.052000,68.798340,100.000000,0.800000
1774764315367,1.427000,prefill,0.004097,0.011781,0.015878,0.101241,0.125787,0.227028,0.014000,0.040000,0.054000,68.798340,100.000000,0.400000
1774764315467,1.527000,prefill,0.003772,0.010896,0.014668,0.101618,0.126877,0.228495,0.013000,0.037000,0.050000,68.798340,100.000000,0.300000
1774764315567,1.627000,prefill,0.003772,0.010989,0.014761,0.101996,0.127975,0.229971,0.013000,0.037000,0.050000,68.798340,100.000000,0.500000
1774764315667,1.727000,prefill,0.004144,0.011967,0.016110,0.102410,0.129173,0.231583,0.014000,0.041000,0.055000,68.798340,100.000000,0.400000
1774764315767,1.827000,prefill,0.003678,0.013457,0.017136,0.102778,0.130518,0.233296,0.013000,0.046000,0.058000,68.798340,100.000000,0.500000
1774764315867,1.927000,prefill,0.003678,0.010989,0.014668,0.103146,0.131617,0.234763,0.013000,0.037000,0.050000,68.798340,100.000000,0.700000
1774764315967,2.027000,prefill,0.003864,0.014016,0.017880,0.103532,0.133018,0.236550,0.013000,0.048000,0.061000,68.798340,100.000000,0.300000
1774764316067,2.127000,prefill,0.003399,0.009825,0.013224,0.103872,0.134000,0.237872,0.012000,0.033000,0.045000,68.798340,100.000000,0.400000
1774764316167,2.227000,prefill,0.004097,0.012013,0.016110,0.104282,0.135202,0.239483,0.014000,0.041000,0.055000,68.798340,100.000000,0.700000
1774764316267,2.327000,prefill,0.003678,0.010803,0.014482,0.104651,0.136286,0.240937,0.013000,0.037000,0.049000,68.798340,100.000000,0.400000
1774764316367,2.427000,prefill,0.003446,0.010430,0.013876,0.104994,0.137326,0.242320,0.012000,0.036000,0.047000,68.798340,100.000000,0.400000
1774764316467,2.527000,prefill,0.004097,0.017415,0.021512,0.105404,0.139066,0.244469,0.014000,0.059000,0.073000,68.798340,100.000000,0.300000
1774764316567,2.627000,prefill,0.003632,0.011175,0.014807,0.105767,0.140185,0.245952,0.012000,0.038000,0.050000,68.798340,100.000000,0.400000
1774764316667,2.727000,prefill,0.003585,0.010104,0.013689,0.106125,0.141195,0.247320,0.012000,0.034000,0.047000,68.798340,100.000000,0.400000
1774764316767,2.827000,prefill,0.004190,0.013829,0.018020,0.106544,0.142577,0.249121,0.014000,0.047000,0.061000,68.798340,100.000000,0.300000
1774764316867,2.927000,prefill,0.008009,0.010803,0.018812,0.107345,0.143658,0.251003,0.027000,0.037000,0.064000,68.798340,100.000000,0.400000
1774764316967,3.027000,prefill,0.003725,0.014342,0.018067,0.107718,0.145092,0.252809,0.013000,0.049000,0.062000,68.798340,100.000000,0.400000
1774764317067,3.127000,prefill,0.003399,0.010477,0.013876,0.108058,0.146140,0.254198,0.012000,0.036000,0.047000,68.798340,100.000000,0.300000
1774764317167,3.227000,prefill,0.003678,0.010756,0.014435,0.108426,0.147215,0.255641,0.013000,0.037000,0.049000,68.798340,100.000000,0.400000
1774764317267,3.327000,prefill,0.003632,0.010849,0.014481,0.108789,0.148300,0.257089,0.012000,0.037000,0.049000,68.798340,100.000000,0.300000
1774764317367,3.427000,prefill,0.003725,0.010104,0.013829,0.109161,0.149311,0.258472,0.013000,0.034000,0.047000,68.798340,100.000000,0.400000
1774764317467,3.527000,prefill,0.003446,0.016903,0.020349,0.109506,0.151002,0.260508,0.012000,0.058000,0.069000,68.798340,100.000000,0.400000
1774764317567,3.627000,prefill,0.003632,0.010524,0.014155,0.109869,0.152053,0.261922,0.012000,0.036000,0.048000,68.798340,100.000000,0.400000
1774764317667,3.727000,prefill,0.003492,0.010151,0.013643,0.110219,0.153069,0.263288,0.012000,0.035000,0.046000,68.798340,100.000000,0.500000
1774764317767,3.827000,prefill,0.003585,0.012852,0.016437,0.110577,0.154354,0.264931,0.012000,0.044000,0.056000,68.798340,100.000000,0.700000
1774764317867,3.927000,prefill,0.008428,0.013178,0.021605,0.111420,0.155673,0.267093,0.029000,0.045000,0.074000,68.798340,100.000000,0.800000
1774764317967,4.027000,prefill,0.004097,0.011175,0.015272,0.111830,0.156789,0.268619,0.014000,0.038000,0.052000,68.798340,100.000000,0.400000
1774764318067,4.127000,prefill,0.003725,0.010384,0.014109,0.112202,0.157827,0.270029,0.013000,0.035000,0.048000,68.798340,100.000000,0.300000
1774764318167,4.227000,prefill,0.003585,0.010012,0.013597,0.112561,0.158828,0.271389,0.012000,0.034000,0.046000,68.798340,100.000000,0.500000
1774764318267,4.327000,prefill,0.003585,0.010524,0.014109,0.112919,0.159880,0.272799,0.012000,0.036000,0.048000,68.798340,100.000000,0.300000
1774764318367,4.427000,prefill,0.003678,0.010477,0.014155,0.113287,0.160928,0.274215,0.013000,0.036000,0.048000,68.798340,100.000000,0.400000
1774764318467,4.527000,prefill,0.003958,0.011501,0.015459,0.113683,0.162079,0.275762,0.013000,0.039000,0.053000,68.798340,100.000000,0.400000
1774764318567,4.627000,prefill,0.004144,0.014528,0.018672,0.114097,0.163531,0.277628,0.014000,0.050000,0.064000,68.798340,100.000000,0.400000
1774764318667,4.727000,prefill,0.003678,0.010616,0.014295,0.114465,0.164593,0.279057,0.013000,0.036000,0.049000,68.798340,100.000000,0.400000
1774764318767,4.827000,prefill,0.003632,0.010896,0.014527,0.114828,0.165683,0.280512,0.012000,0.037000,0.050000,68.798340,100.000000,0.300000
1774764318867,4.927000,prefill,0.006518,0.010430,0.016949,0.115482,0.166730,0.282212,0.022000,0.036000,0.058000,68.798340,100.000000,0.500000
1774764318967,5.027000,prefill,0.008754,0.012199,0.020953,0.116358,0.167950,0.284307,0.030000,0.042000,0.071000,68.798340,100.000000,0.400000
1774764319067,5.127000,prefill,0.003678,0.010570,0.014248,0.116724,0.169003,0.285728,0.013000,0.036000,0.049000,68.798340,100.000000,0.300000
1774764319167,5.227000,prefill,0.003446,0.010244,0.013690,0.117068,0.170027,0.287095,0.012000,0.035000,0.047000,68.798340,100.000000,0.500000
1774764319267,5.327000,prefill,0.003492,0.010384,0.013876,0.117418,0.171065,0.288482,0.012000,0.035000,0.047000,68.798340,100.000000,0.300000
1774764319367,5.427000,prefill,0.003818,0.010849,0.014667,0.117799,0.172150,0.289949,0.013000,0.037000,0.050000,68.798340,100.000000,0.400000
1774764319467,5.527000,prefill,0.003958,0.011036,0.014994,0.118195,0.173253,0.291449,0.013000,0.038000,0.051000,68.798340,100.000000,0.500000
1774764319567,5.627000,prefill,0.003446,0.012852,0.016297,0.118540,0.174539,0.293079,0.012000,0.044000,0.056000,68.798340,100.000000,0.300000
1774764319667,5.727000,prefill,0.003725,0.010989,0.014714,0.118912,0.175638,0.294550,0.013000,0.037000,0.050000,68.798340,100.000000,0.400000
1774764319767,5.827000,prefill,0.003678,0.013876,0.017554,0.119280,0.177026,0.296306,0.013000,0.047000,0.060000,68.798340,100.000000,0.300000
1774764319867,5.927000,prefill,0.003538,0.010291,0.013829,0.119634,0.178056,0.297691,0.012000,0.035000,0.047000,68.798340,100.000000,0.500000
1774764319967,6.027000,prefill,0.011128,0.010942,0.022071,0.120745,0.179148,0.299893,0.038000,0.037000,0.075000,68.798340,100.000000,0.400000
1774764320067,6.127000,prefill,0.003073,0.009686,0.012758,0.121053,0.180118,0.301170,0.010000,0.033000,0.043000,68.798340,100.000000,0.300000
1774764320167,6.227000,prefill,0.003538,0.009639,0.013177,0.121407,0.181082,0.302488,0.012000,0.033000,0.045000,68.798340,100.000000,0.400000
1774764320267,6.327000,prefill,0.003213,0.008707,0.011920,0.121728,0.181952,0.303679,0.011000,0.030000,0.041000,68.798340,100.000000,0.400000
1774764320367,6.427000,prefill,0.004190,0.011967,0.016157,0.122147,0.183149,0.305295,0.014000,0.041000,0.055000,68.798340,100.000000,0.800000
1774764320467,6.527000,prefill,0.003678,0.010849,0.014527,0.122515,0.184234,0.306749,0.013000,0.037000,0.050000,68.798340,100.000000,0.500000
1774764320567,6.627000,prefill,0.003259,0.010291,0.013550,0.122841,0.185264,0.308105,0.011000,0.035000,0.046000,68.798340,100.000000,0.400000
1774764320667,6.727000,prefill,0.008056,0.012945,0.021001,0.123646,0.186557,0.310202,0.027000,0.044000,0.072000,68.798340,100.000000,0.300000
1774764320767,6.827000,prefill,0.003213,0.009219,0.012432,0.123967,0.187479,0.311446,0.011000,0.031000,0.042000,68.798340,100.000000,0.500000
1774764320867,6.927000,prefill,0.003305,0.013038,0.016343,0.124298,0.188784,0.313082,0.011000,0.044000,0.056000,68.798340,100.000000,0.600000
1774764320967,7.027000,prefill,0.006053,0.009266,0.015319,0.124903,0.189710,0.314612,0.021000,0.032000,0.052000,68.798340,100.000000,0.300000
1774764321067,7.127000,prefill,0.007450,0.013923,0.021373,0.125647,0.191102,0.316750,0.025000,0.047000,0.073000,68.798340,100.000000,0.400000
1774764321167,7.227000,prefill,0.003725,0.010524,0.014249,0.126020,0.192155,0.318175,0.013000,0.036000,0.049000,68.798340,100.000000,0.400000
1774764321267,7.327000,prefill,0.003305,0.009871,0.013177,0.126351,0.193142,0.319493,0.011000,0.034000,0.045000,68.798340,100.000000,0.300000
1774764321367,7.427000,prefill,0.003399,0.009825,0.013224,0.126690,0.194124,0.320814,0.012000,0.033000,0.045000,68.798340,100.000000,0.300000
1774764321467,7.527000,prefill,0.003166,0.009033,0.012199,0.127007,0.195027,0.322034,0.011000,0.031000,0.042000,68.798340,100.000000,0.400000
1774764321567,7.627000,prefill,0.003213,0.009127,0.012340,0.127328,0.195940,0.323269,0.011000,0.031000,0.042000,68.798340,100.000000,0.300000
1774764321667,7.727000,prefill,0.003166,0.011921,0.015087,0.127645,0.197132,0.324776,0.011000,0.041000,0.051000,68.798340,100.000000,0.400000
1774764321767,7.827000,prefill,0.003026,0.009127,0.012153,0.127947,0.198044,0.325991,0.010000,0.031000,0.041000,68.798340,100.000000,0.300000
1774764321867,7.927000,prefill,0.003725,0.010616,0.014341,0.128321,0.199108,0.327429,0.013000,0.036000,0.049000,68.798340,100.000000,0.500000
1774764321967,8.027000,prefill,0.003911,0.010989,0.014900,0.128711,0.200205,0.328916,0.013000,0.037000,0.051000,68.798340,100.000000,0.400000
1774764322067,8.127000,prefill,0.006332,0.010663,0.016995,0.129352,0.201284,0.330636,0.022000,0.036000,0.058000,68.798340,100.000000,0.300000
1774764322167,8.227000,prefill,0.003213,0.008707,0.011920,0.129669,0.202144,0.331813,0.011000,0.030000,0.041000,68.798340,100.000000,0.400000
1774764322267,8.327000,prefill,0.003026,0.008986,0.012012,0.129972,0.203043,0.333015,0.010000,0.031000,0.041000,68.798340,100.000000,0.300000
1774764322367,8.427000,prefill,0.003166,0.009173,0.012340,0.130289,0.203961,0.334249,0.011000,0.031000,0.042000,68.798340,100.000000,0.400000
1774764322467,8.527000,prefill,0.003026,0.009406,0.012432,0.130591,0.204901,0.335492,0.010000,0.032000,0.042000,68.798340,100.000000,0.300000
1774764322567,8.627000,prefill,0.003538,0.010570,0.014108,0.130945,0.205959,0.336904,0.012000,0.036000,0.048000,68.798340,100.000000,0.400000
1774764322667,8.727000,prefill,0.003632,0.013178,0.016809,0.131308,0.207276,0.338584,0.012000,0.045000,0.057000,68.798340,100.000000,0.300000
1774764322767,8.827000,prefill,0.007915,0.010104,0.018020,0.132100,0.208287,0.340387,0.027000,0.034000,0.061000,68.798340,100.000000,0.600000
1774764322867,8.927000,prefill,0.003725,0.009965,0.013690,0.132473,0.209283,0.341756,0.013000,0.034000,0.047000,68.798340,100.000000,0.500000
1774764322967,9.027000,prefill,0.003026,0.009127,0.012153,0.132775,0.210195,0.342971,0.010000,0.031000,0.041000,68.798340,100.000000,0.300000
1774764323067,9.127000,prefill,0.006612,0.011175,0.017787,0.133437,0.211314,0.344751,0.023000,0.038000,0.061000,68.798340,100.000000,0.400000
1774764323167,9.227000,prefill,0.003352,0.009033,0.012385,0.133776,0.212227,0.346003,0.011000,0.031000,0.042000,68.798340,100.000000,0.400000
1774764323267,9.327000,prefill,0.003632,0.010803,0.014435,0.134135,0.213296,0.347430,0.012000,0.037000,0.049000,68.798340,100.000000,0.400000
1774764323367,9.427000,prefill,0.003632,0.010524,0.014155,0.134498,0.214348,0.348846,0.012000,0.036000,0.048000,68.798340,100.000000,0.300000
1774764323467,9.527000,prefill,0.003119,0.010151,0.013270,0.134810,0.215362,0.350172,0.011000,0.035000,0.045000,68.798340,100.000000,0.500000
1774764323567,9.627000,prefill,0.003446,0.009965,0.013411,0.135155,0.216360,0.351515,0.012000,0.034000,0.046000,68.798340,100.000000,0.600000
1774764323667,9.727000,prefill,0.003073,0.009033,0.012106,0.135462,0.217262,0.352724,0.010000,0.031000,0.041000,68.798340,100.000000,0.600000
1774764323767,9.827000,prefill,0.005960,0.013225,0.019185,0.136058,0.218586,0.354644,0.020000,0.045000,0.065000,68.798340,100.000000,0.600000
1774764323867,9.927000,prefill,0.003492,0.009359,0.012852,0.136407,0.219521,0.355928,0.012000,0.032000,0.044000,68.798340,100.000000,0.700000
1774764323967,10.027000,prefill,0.003166,0.014155,0.017322,0.136724,0.220936,0.357660,0.011000,0.048000,0.059000,68.798340,100.000000,0.700000
1774764324067,10.127000,prefill,0.003632,0.010151,0.013783,0.137087,0.221951,0.359038,0.012000,0.035000,0.047000,68.798340,100.000000,0.700000
1774764324167,10.227000,prefill,0.010849,0.009965,0.020814,0.138171,0.222948,0.361119,0.037000,0.034000,0.071000,68.798340,100.000000,0.400000
1774764324267,10.327000,prefill,0.003259,0.009639,0.012897,0.138497,0.223911,0.362409,0.011000,0.033000,0.044000,68.798340,100.000000,0.300000
1774764324367,10.427000,prefill,0.003166,0.008894,0.012060,0.138814,0.224802,0.363616,0.011000,0.030000,0.041000,68.798340,100.000000,0.900000
1774764324467,10.527000,prefill,0.002980,0.008941,0.011921,0.139112,0.225696,0.364808,0.010000,0.030000,0.041000,68.798340,100.000000,0.300000
1774764324567,10.627000,prefill,0.003305,0.009778,0.013083,0.139443,0.226673,0.366116,0.011000,0.033000,0.045000,68.798340,100.000000,0.400000
1774764324667,10.727000,prefill,0.003352,0.009686,0.013038,0.139778,0.227641,0.367419,0.011000,0.033000,0.044000,68.798340,100.000000,0.300000
1774764324767,10.827000,prefill,0.003585,0.010198,0.013783,0.140136,0.228662,0.368798,0.012000,0.035000,0.047000,68.798340,100.000000,0.500000
1774764324867,10.927000,prefill,0.008428,0.010477,0.018905,0.140980,0.229710,0.370690,0.029000,0.036000,0.064000,68.798340,100.000000,0.400000
1774764324967,11.027000,prefill,0.003352,0.009406,0.012758,0.141315,0.230650,0.371965,0.011000,0.032000,0.043000,68.798340,100.000000,0.300000
1774764325067,11.127000,prefill,0.003026,0.009080,0.012106,0.141617,0.231558,0.373175,0.010000,0.031000,0.041000,68.798340,100.000000,0.400000
1774764325167,11.227000,prefill,0.006239,0.008847,0.015086,0.142241,0.232443,0.374684,0.021000,0.030000,0.051000,68.798340,100.000000,0.300000
1774764325267,11.327000,prefill,0.003259,0.010430,0.013689,0.142567,0.233485,0.376052,0.011000,0.036000,0.047000,68.798340,100.000000,0.400000
1774764325367,11.427000,prefill,0.003399,0.010057,0.013456,0.142907,0.234492,0.377398,0.012000,0.034000,0.046000,68.798340,100.000000,0.300000
1774764325467,11.527000,prefill,0.003446,0.010663,0.014109,0.143252,0.235559,0.378811,0.012000,0.036000,0.048000,68.798340,100.000000,0.700000
1774764325567,11.627000,prefill,0.003492,0.010244,0.013737,0.143601,0.236582,0.380182,0.012000,0.035000,0.047000,68.798340,100.000000,0.500000
1774764325667,11.727000,prefill,0.003259,0.009359,0.012618,0.143927,0.237518,0.381445,0.011000,0.032000,0.043000,68.798340,100.000000,0.400000
1774764325767,11.827000,prefill,0.003259,0.012526,0.015784,0.144252,0.238770,0.383023,0.011000,0.043000,0.054000,68.798340,100.000000,0.500000
1774764325867,11.927000,prefill,0.006053,0.009219,0.015272,0.144858,0.239692,0.384550,0.021000,0.031000,0.052000,68.798340,100.000000,0.600000
1774764325967,12.027000,prefill,0.003026,0.013737,0.016763,0.145160,0.241066,0.386226,0.010000,0.047000,0.057000,68.798340,100.000000,0.300000
1774764326067,12.127000,prefill,0.003492,0.009871,0.013364,0.145510,0.242053,0.387563,0.012000,0.034000,0.046000,68.798340,100.000000,0.300000
1774764326167,12.227000,prefill,0.003958,0.011083,0.015040,0.145906,0.243162,0.389067,0.013000,0.038000,0.051000,68.798340,100.000000,0.500000
1774764326267,12.327000,prefill,0.004144,0.014388,0.018532,0.146322,0.244607,0.390929,0.014000,0.049000,0.063000,68.798340,100.000000,0.400000
1774764326367,12.427000,prefill,0.003305,0.009545,0.012851,0.146651,0.245557,0.392207,0.011000,0.033000,0.044000,68.798340,100.000000,0.300000
1774764326467,12.527000,prefill,0.003259,0.009499,0.012757,0.146977,0.246508,0.393485,0.011000,0.032000,0.043000,68.798340,100.000000,0.300000
1774764326567,12.627000,prefill,0.003026,0.009033,0.012059,0.147279,0.247410,0.394689,0.010000,0.031000,0.041000,68.798340,100.000000,0.300000
1774764326667,12.727000,prefill,0.003119,0.009033,0.012153,0.147591,0.248314,0.395905,0.011000,0.031000,0.041000,68.798340,100.000000,0.300000
1774764326767,12.827000,prefill,0.003446,0.010430,0.013876,0.147936,0.249356,0.397292,0.012000,0.036000,0.047000,68.798340,100.000000,0.300000
1774764326867,12.927000,prefill,0.003538,0.013317,0.016855,0.148290,0.250688,0.398978,0.012000,0.045000,0.057000,68.798340,100.000000,0.400000
1774764326967,13.027000,prefill,0.003446,0.009965,0.013411,0.148634,0.251684,0.400317,0.012000,0.034000,0.046000,68.798340,100.000000,0.500000
1774764327067,13.127000,prefill,0.003678,0.009918,0.013597,0.149002,0.252676,0.401678,0.013000,0.034000,0.046000,68.798340,100.000000,0.400000
1774764327167,13.227000,prefill,0.003213,0.009592,0.012805,0.149323,0.253635,0.402958,0.011000,0.033000,0.044000,68.798340,100.000000,0.300000
1774764327267,13.327000,prefill,0.003538,0.009359,0.012897,0.149677,0.254572,0.404249,0.012000,0.032000,0.044000,68.798340,100.000000,0.400000
1774764327367,13.427000,prefill,0.003026,0.009080,0.012106,0.149979,0.255479,0.405459,0.010000,0.031000,0.041000,68.798340,100.000000,0.300000
1774764327467,13.527000,prefill,0.003678,0.010430,0.014109,0.150347,0.256522,0.406870,0.013000,0.036000,0.048000,68.798340,100.000000,0.400000
1774764327567,13.627000,prefill,0.003632,0.010756,0.014388,0.150711,0.257600,0.408311,0.012000,0.037000,0.049000,68.798340,100.000000,0.300000
1774764327667,13.727000,prefill,0.003352,0.010198,0.013550,0.151046,0.258618,0.409664,0.011000,0.035000,0.046000,68.798340,100.000000,0.500000
1774764327767,13.827000,prefill,0.003399,0.012898,0.016297,0.151386,0.259908,0.411294,0.012000,0.044000,0.056000,68.798340,100.000000,0.700000
1774764327867,13.927000,prefill,0.003259,0.009127,0.012385,0.151711,0.260820,0.412532,0.011000,0.031000,0.042000,68.798340,100.000000,0.500000
1774764327967,14.027000,prefill,0.005960,0.013923,0.019883,0.152308,0.262213,0.414520,0.020000,0.047000,0.068000,68.798340,100.000000,0.400000
1774764328067,14.127000,prefill,0.003119,0.008382,0.011501,0.152620,0.263051,0.415671,0.011000,0.029000,0.039000,68.798340,100.000000,0.500000
1774764328167,14.227000,prefill,0.003026,0.014155,0.017181,0.152922,0.264467,0.417389,0.010000,0.048000,0.059000,68.798340,100.000000,0.500000
1774764328267,14.327000,prefill,0.003492,0.010989,0.014482,0.153272,0.265567,0.418839,0.012000,0.037000,0.049000,68.798340,100.000000,0.300000
1774764328367,14.427000,prefill,0.004144,0.014155,0.018299,0.153686,0.266980,0.420666,0.014000,0.048000,0.062000,68.798340,100.000000,0.600000
1774764328467,14.527000,prefill,0.003399,0.009918,0.013317,0.154025,0.267972,0.421997,0.012000,0.034000,0.045000,68.798340,100.000000,0.300000
1774764328567,14.627000,prefill,0.003119,0.009732,0.012852,0.154337,0.268945,0.423282,0.011000,0.033000,0.044000,68.798340,100.000000,0.300000
1774764328667,14.727000,prefill,0.003166,0.009545,0.012712,0.154654,0.269900,0.424554,0.011000,0.033000,0.043000,68.798340,100.000000,0.300000
1774764328767,14.827000,prefill,0.002980,0.008661,0.011642,0.154952,0.270766,0.425718,0.010000,0.030000,0.040000,68.798340,100.000000,0.400000
1774764328867,14.927000,prefill,0.002747,0.009173,0.011920,0.155227,0.271684,0.426911,0.009000,0.031000,0.041000,68.798340,100.000000,0.300000
1774764328967,15.027000,prefill,0.002840,0.007403,0.010243,0.155511,0.272424,0.427935,0.010000,0.025000,0.035000,68.798340,100.000000,0.400000
1774764329067,15.127000,prefill,0.002607,0.008148,0.010756,0.155771,0.273238,0.429009,0.009000,0.028000,0.037000,68.798340,100.000000,0.300000
1774764329167,15.227000,prefill,0.002701,0.007869,0.010570,0.156042,0.274026,0.430068,0.009000,0.027000,0.036000,68.798340,100.000000,0.400000
1774764329267,15.327000,prefill,0.002607,0.008102,0.010710,0.156302,0.274836,0.431139,0.009000,0.028000,0.037000,68.798340,100.000000,0.300000
1774764329367,15.427000,prefill,0.003166,0.017229,0.020395,0.156619,0.276558,0.433177,0.011000,0.059000,0.070000,68.798340,100.000000,0.300000
1774764329467,15.527000,prefill,0.002607,0.007264,0.009871,0.156880,0.277286,0.434166,0.009000,0.025000,0.034000,68.798340,100.000000,0.400000
1774764329567,15.627000,prefill,0.002607,0.007403,0.010011,0.157141,0.278025,0.435166,0.009000,0.025000,0.034000,68.798340,100.000000,0.300000
1774764329667,15.727000,prefill,0.002654,0.006938,0.009592,0.157406,0.278719,0.436125,0.009000,0.024000,0.033000,68.798340,100.000000,0.400000
1774764329767,15.827000,prefill,0.002467,0.007031,0.009499,0.157653,0.279422,0.437074,0.008000,0.024000,0.032000,68.798340,100.000000,0.300000
1774764329867,15.927000,prefill,0.002467,0.011269,0.013736,0.157899,0.280549,0.438449,0.008000,0.038000,0.047000,68.798340,100.000000,0.300000
1774764329967,16.027000,prefill,0.003725,0.010663,0.014388,0.158272,0.281616,0.439888,0.013000,0.036000,0.049000,68.798340,100.000000,0.500000
1774764330067,16.127000,prefill,0.003818,0.014714,0.018532,0.158656,0.283096,0.441752,0.013000,0.050000,0.063000,68.798340,100.000000,0.400000
1774764330167,16.227000,prefill,0.003352,0.009592,0.012944,0.158989,0.284049,0.443039,0.011000,0.033000,0.044000,68.798340,100.000000,0.300000
1774764330267,16.327000,prefill,0.003213,0.008615,0.011827,0.159311,0.284911,0.444222,0.011000,0.029000,0.040000,68.798340,100.000000,0.300000
1774764330367,16.427000,prefill,0.003166,0.011781,0.014947,0.159628,0.286091,0.445718,0.011000,0.040000,0.051000,68.798340,100.000000,0.300000
1774764330467,16.527000,prefill,0.003492,0.012805,0.016297,0.159978,0.287374,0.447352,0.012000,0.044000,0.056000,68.798340,100.000000,0.400000
1774764330567,16.627000,prefill,0.002793,0.009033,0.011827,0.160256,0.288274,0.448530,0.010000,0.031000,0.040000,68.798340,100.000000,0.300000
1774764330667,16.727000,prefill,0.002793,0.007823,0.010616,0.160535,0.289056,0.449591,0.010000,0.027000,0.036000,68.798340,100.000000,0.400000
1774764330767,16.827000,prefill,0.002654,0.008195,0.010849,0.160800,0.289875,0.450675,0.009000,0.028000,0.037000,68.798340,100.000000,0.500000
1774764330867,16.927000,prefill,0.002514,0.007915,0.010429,0.161052,0.290667,0.451719,0.009000,0.027000,0.036000,68.798340,100.000000,0.600000
1774764330967,17.027000,prefill,0.002561,0.007962,0.010523,0.161308,0.291463,0.452770,0.009000,0.027000,0.036000,68.798340,100.000000,0.300000
1774764331067,17.127000,prefill,0.002607,0.011128,0.013736,0.161569,0.292576,0.454144,0.009000,0.038000,0.047000,68.798340,100.000000,0.300000
1774764331167,17.227000,prefill,0.002421,0.007403,0.009825,0.161811,0.293316,0.455127,0.008000,0.025000,0.033000,68.798340,100.000000,0.400000
1774764331267,17.327000,prefill,0.002514,0.006985,0.009499,0.162062,0.294015,0.456077,0.009000,0.024000,0.032000,68.798340,100.000000,0.300000
1774764331367,17.427000,prefill,0.002467,0.007497,0.009964,0.162309,0.294765,0.457074,0.008000,0.026000,0.034000,68.798340,100.000000,0.300000
1774764331467,17.527000,prefill,0.003166,0.014202,0.017368,0.162625,0.296183,0.458808,0.011000,0.048000,0.059000,68.798340,100.000000,0.300000
1774764331567,17.627000,prefill,0.002561,0.006938,0.009499,0.162881,0.296877,0.459758,0.009000,0.024000,0.032000,68.798340,100.000000,0.300000
1774764331667,17.727000,prefill,0.003725,0.010989,0.014714,0.163254,0.297977,0.461232,0.013000,0.037000,0.050000,68.798340,100.000000,0.500000
1774764331767,17.827000,prefill,0.003864,0.010616,0.014481,0.163641,0.299038,0.462679,0.013000,0.036000,0.049000,68.798340,100.000000,0.400000
1774764331867,17.927000,prefill,0.003399,0.009825,0.013224,0.163980,0.300021,0.464001,0.012000,0.033000,0.045000,68.798340,100.000000,0.300000
1774764331967,18.027000,prefill,0.003259,0.009127,0.012385,0.164306,0.300933,0.465239,0.011000,0.031000,0.042000,68.798340,100.000000,0.400000
1774764332067,18.127000,prefill,0.002980,0.009219,0.012199,0.164604,0.301855,0.466459,0.010000,0.031000,0.042000,68.798340,100.000000,0.300000
1774764332167,18.227000,prefill,0.003538,0.012479,0.016017,0.164958,0.303103,0.468061,0.012000,0.043000,0.055000,68.798340,100.000000,0.400000
1774764332267,18.327000,prefill,0.002980,0.007915,0.010896,0.165256,0.303894,0.469150,0.010000,0.027000,0.037000,68.798340,100.000000,0.300000
