ts_unix_ms,t_ms,pcie_link_gen,pcie_link_width,pcie_link_ref_GiB_s,pcie_tx_GiB_s,pcie_rx_GiB_s,pcie_total_GiB_s,pcie_tx_util_pct,pcie_rx_util_pct,pcie_total_util_pct,pcie_tx_peak_util_pct,pcie_rx_peak_util_pct,pcie_total_peak_util_pct,pcie_tx_cum_GiB,pcie_rx_cum_GiB,pcie_total_cum_GiB,util_gpu_pct,util_mem_pct,gpu_mem_used_GiB,gpu_mem_total_GiB,gpu_mem_used_pct,sm_clock_mhz,mem_clock_mhz,power_w,cpu_util_pct,cpu_mem_used_GiB,cpu_mem_avail_GiB,cpu_mem_used_pct
1774778636973,16251,4,16,29.340386,0.008894,0.027241,0.036135,0.030,0.093,0.123,52.664,100.000,131.963,6.497078,12.305233,18.802311,23.000,0.000,68.825684,80.000000,86.032,1305.000,1593.000,175.968,0.400,23.802849,227.610950,9.500
1774778637015,16293,4,16,29.340386,0.008986,0.026961,0.035948,0.031,0.092,0.123,52.664,100.000,131.963,6.497460,12.306381,18.803841,98.000,24.000,68.825684,80.000000,86.032,1335.000,1593.000,237.648,0.200,23.803089,227.610710,9.500
1774778637058,16336,4,16,29.340386,0.003073,0.000278,0.003351,0.010,0.001,0.011,52.664,100.000,131.963,6.497590,12.306393,18.803982,98.000,24.000,68.825684,80.000000,86.032,1335.000,1593.000,237.648,0.200,23.803089,227.610710,9.500
1774778637100,16378,4,16,29.340386,0.000278,0.000372,0.000650,0.001,0.001,0.002,52.664,100.000,131.963,6.497602,12.306408,18.804010,98.000,24.000,68.825684,80.000000,86.032,1395.000,1593.000,249.535,0.000,23.802971,227.610828,9.500
1774778637143,16421,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,52.664,100.000,131.963,6.497613,12.306418,18.804032,98.000,24.000,68.825684,80.000000,86.032,1395.000,1593.000,249.535,0.100,23.803452,227.610348,9.500
1774778637185,16463,4,16,29.340386,0.000325,0.000233,0.000558,0.001,0.001,0.002,52.664,100.000,131.963,6.497627,12.306428,18.804055,98.000,24.000,68.825684,80.000000,86.032,1395.000,1593.000,249.535,0.100,23.804173,227.609627,9.500
1774778637227,16505,4,16,29.340386,0.000651,0.000233,0.000884,0.002,0.001,0.003,52.664,100.000,131.963,6.497655,12.306438,18.804092,80.000,70.000,68.825684,80.000000,86.032,1410.000,1593.000,62.487,0.000,23.804173,227.609627,9.500
1774778637269,16547,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,52.664,100.000,131.963,6.497666,12.306448,18.804114,80.000,70.000,68.825684,80.000000,86.032,1410.000,1593.000,62.487,0.000,23.804142,227.609657,9.500
1774778637311,16589,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,52.664,100.000,131.963,6.497678,12.306459,18.804137,80.000,70.000,68.825684,80.000000,86.032,1410.000,1593.000,63.948,0.100,23.804119,227.609680,9.500
1774778637354,16632,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,52.664,100.000,131.963,6.497690,12.306471,18.804161,80.000,70.000,68.825684,80.000000,86.032,1410.000,1593.000,63.948,0.000,23.804119,227.609680,9.500
1774778637396,16674,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,52.664,100.000,131.963,6.497702,12.306481,18.804182,80.000,70.000,68.825684,80.000000,86.032,1410.000,1593.000,63.948,0.000,23.803844,227.609955,9.500
1774778637438,16716,4,16,29.340386,0.000698,0.000233,0.000931,0.002,0.001,0.003,52.664,100.000,131.963,6.497731,12.306491,18.804222,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.948,0.100,23.803780,227.610020,9.500
1774778637480,16758,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,52.664,100.000,131.963,6.497743,12.306501,18.804244,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.948,0.000,23.803539,227.610260,9.500
1774778637522,16800,4,16,29.340386,0.000651,0.000233,0.000884,0.002,0.001,0.003,52.664,100.000,131.963,6.497770,12.306510,18.804281,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.948,0.000,23.803539,227.610260,9.500
1774778637565,16843,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,52.664,100.000,131.963,6.497782,12.306520,18.804302,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.948,0.100,23.804012,227.609787,9.500
1774778637607,16885,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,52.664,100.000,131.963,6.497794,12.306534,18.804328,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.948,0.000,23.804012,227.609787,9.500
1774778637649,16927,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,52.664,100.000,131.963,6.497806,12.306544,18.804349,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.948,0.000,23.803871,227.609928,9.500
1774778637691,16969,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,52.664,100.000,131.963,6.497817,12.306554,18.804371,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.948,0.100,23.803871,227.609928,9.500
1774778637733,17011,4,16,29.340386,0.000651,0.000233,0.000884,0.002,0.001,0.003,52.664,100.000,131.963,6.497845,12.306563,18.804408,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.948,0.000,23.803856,227.609943,9.500
1774778637775,17053,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,52.664,100.000,131.963,6.497857,12.306573,18.804430,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.948,0.000,23.803616,227.610184,9.500
1774778637817,17096,4,16,29.340386,0.000325,0.000278,0.000604,0.001,0.001,0.002,52.664,100.000,131.963,6.497871,12.306585,18.804456,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.437,0.000,23.802509,227.611290,9.500
1774778637862,17140,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,52.664,100.000,131.963,6.497883,12.306597,18.804480,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.437,0.100,23.802929,227.610870,9.500
1774778637904,17182,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,52.664,100.000,131.963,6.497894,12.306609,18.804503,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.437,0.100,23.802631,227.611168,9.500
1774778637946,17224,4,16,29.340386,0.000278,0.005168,0.005446,0.001,0.018,0.019,52.664,100.000,131.963,6.497906,12.306826,18.804732,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.437,0.000,23.802311,227.611488,9.500
1774778637988,17266,4,16,29.340386,0.001396,0.007776,0.009172,0.005,0.027,0.031,52.664,100.000,131.963,6.497965,12.307154,18.805119,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.437,0.100,23.802792,227.611008,9.500
1774778638030,17308,4,16,29.340386,0.000698,0.000233,0.000931,0.002,0.001,0.003,52.664,100.000,131.963,6.497994,12.307164,18.805159,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.479,0.000,23.802551,227.611248,9.500
1774778638072,17350,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,52.664,100.000,131.963,6.498006,12.307174,18.805180,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.479,0.100,23.802551,227.611248,9.500
1774778638115,17393,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,52.664,100.000,131.963,6.498018,12.307188,18.805206,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.437,0.000,23.801727,227.612072,9.500
1774778638157,17435,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,52.664,100.000,131.963,6.498030,12.307197,18.805227,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.437,0.100,23.801250,227.612549,9.500
1774778638199,17477,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,52.664,100.000,131.963,6.498041,12.307211,18.805253,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.437,0.000,23.801250,227.612549,9.500
1774778638241,17519,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,52.664,100.000,131.963,6.498053,12.307223,18.805277,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.437,0.100,23.801716,227.612083,9.500
1774778638284,17562,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,52.664,100.000,131.963,6.498065,12.307233,18.805298,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.437,0.400,23.801956,227.611843,9.500
1774778638326,17604,4,16,29.340386,0.000651,0.000233,0.000884,0.002,0.001,0.003,52.664,100.000,131.963,6.498093,12.307243,18.805335,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.437,0.200,23.801956,227.611843,9.500
1774778638368,17646,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,52.664,100.000,131.963,6.498104,12.307255,18.805359,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.437,0.000,23.801735,227.612064,9.500
1774778638411,17689,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,52.664,100.000,131.963,6.498116,12.307266,18.805382,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.437,0.000,23.801735,227.612064,9.500
1774778638453,17731,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,52.664,100.000,131.963,6.498128,12.307276,18.805404,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.437,0.100,23.801735,227.612064,9.500
1774778638495,17773,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,52.664,100.000,131.963,6.498140,12.307286,18.805425,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.437,0.000,23.801712,227.612087,9.500
1774778638537,17815,4,16,29.340386,0.000651,0.000278,0.000930,0.002,0.001,0.003,52.664,100.000,131.963,6.498167,12.307298,18.805465,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.479,0.200,23.801712,227.612087,9.500
1774778638579,17857,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,52.664,100.000,131.963,6.498179,12.307307,18.805486,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.479,0.300,23.801712,227.612087,9.500
1774778638621,17899,4,16,29.340386,0.000884,0.000233,0.001117,0.003,0.001,0.004,52.664,100.000,131.963,6.498217,12.307317,18.805534,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.040,0.100,23.800694,227.613106,9.500
1774778638664,17942,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,52.664,100.000,131.963,6.498228,12.307327,18.805555,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.040,0.100,23.800449,227.613350,9.500
1774778638706,17984,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,52.664,100.000,131.963,6.498240,12.307341,18.805581,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.479,0.000,23.800449,227.613350,9.500
1774778638748,18026,4,16,29.340386,0.001583,0.000278,0.001862,0.005,0.001,0.006,52.664,100.000,131.963,6.498307,12.307353,18.805659,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.479,0.100,23.799496,227.614304,9.500
1774778638790,18068,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,52.664,100.000,131.963,6.498318,12.307362,18.805681,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.479,0.000,23.799358,227.614441,9.500
1774778638832,18110,4,16,29.340386,0.136112,27.680210,27.816322,0.464,94.342,94.806,52.664,100.000,131.963,6.504294,13.522664,20.026958,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.040,0.200,23.798973,227.614826,9.500
1774778638876,18154,4,16,29.340386,3.164820,28.213718,31.378538,10.787,96.160,106.947,52.664,100.000,131.963,6.646446,14.789916,21.436362,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.040,0.200,23.798973,227.614826,9.500
1774778638921,18199,4,16,29.340386,4.122732,28.699450,32.822182,14.051,97.816,111.867,52.664,100.000,131.963,6.861253,16.285248,23.146502,0.000,0.000,68.825684,80.000000,86.032,1155.000,1593.000,69.172,0.400,23.798573,227.615227,9.500
1774778638973,18251,4,16,29.340386,2.897437,0.014854,2.912292,9.875,0.051,9.926,52.664,100.000,131.963,6.986043,16.285888,23.271931,0.000,0.000,68.825684,80.000000,86.032,1155.000,1593.000,69.172,0.200,23.798397,227.615402,9.500
1774778639016,18294,4,16,29.340386,0.007823,0.015367,0.023190,0.027,0.052,0.079,52.664,100.000,131.963,6.986375,16.286540,23.272915,31.000,1.000,68.825684,80.000000,86.032,1155.000,1593.000,60.640,0.400,23.798397,227.615402,9.500
1774778639059,18337,4,16,29.340386,1.198472,0.025192,1.223664,4.085,0.086,4.171,52.664,100.000,131.963,7.037572,16.287616,23.325188,31.000,1.000,68.825684,80.000000,86.032,1155.000,1593.000,60.640,0.500,23.798157,227.615643,9.500
1774778639102,18380,4,16,29.340386,0.008894,0.026356,0.035250,0.030,0.090,0.120,52.664,100.000,131.963,7.037953,16.288747,23.326700,31.000,1.000,68.825684,80.000000,86.032,1275.000,1593.000,166.613,0.200,23.798157,227.615643,9.500
1774778639144,18422,4,16,29.340386,0.008941,0.026868,0.035809,0.030,0.092,0.122,52.664,100.000,131.963,7.038335,16.289895,23.328230,31.000,1.000,68.825684,80.000000,86.032,1275.000,1593.000,166.613,0.400,23.798157,227.615643,9.500
1774778639187,18465,4,16,29.340386,0.009033,0.027380,0.036413,0.031,0.093,0.124,52.664,100.000,131.963,7.038720,16.291061,23.329781,31.000,1.000,68.825684,80.000000,86.032,1275.000,1593.000,166.613,0.400,23.798115,227.615685,9.500
1774778639230,18508,4,16,29.340386,0.009406,0.018486,0.027892,0.032,0.063,0.095,52.664,100.000,131.963,7.039120,16.291847,23.330966,98.000,30.000,68.825684,80.000000,86.032,1320.000,1593.000,234.066,0.300,23.798115,227.615685,9.500
1774778639272,18550,4,16,29.340386,0.000325,0.000278,0.000604,0.001,0.001,0.002,52.664,100.000,131.963,7.039133,16.291858,23.330992,98.000,30.000,68.825684,80.000000,86.032,1320.000,1593.000,234.066,0.000,23.797222,227.616577,9.500
1774778639314,18592,4,16,29.340386,0.000325,0.000278,0.000604,0.001,0.001,0.002,52.664,100.000,131.963,7.039147,16.291870,23.331017,98.000,30.000,68.825684,80.000000,86.032,1395.000,1593.000,246.478,0.000,23.797081,227.616718,9.500
1774778639357,18635,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,52.664,100.000,131.963,7.039159,16.291882,23.331041,98.000,30.000,68.825684,80.000000,86.032,1395.000,1593.000,246.478,0.300,23.796703,227.617096,9.500
1774778639399,18677,4,16,29.340386,0.000278,0.000419,0.000697,0.001,0.001,0.002,52.664,100.000,131.963,7.039171,16.291900,23.331070,98.000,30.000,68.825684,80.000000,86.032,1410.000,1593.000,61.590,0.300,23.797184,227.616615,9.500
1774778639441,18719,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,52.664,100.000,131.963,7.039183,16.291910,23.331092,73.000,64.000,68.825684,80.000000,86.032,1410.000,1593.000,61.590,0.300,23.798145,227.615654,9.500
1774778639484,18762,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,52.664,100.000,131.963,7.039194,16.291921,23.331116,73.000,64.000,68.825684,80.000000,86.032,1410.000,1593.000,61.590,0.200,23.798138,227.615662,9.500
1774778639526,18804,4,16,29.340386,0.000651,0.000233,0.000884,0.002,0.001,0.003,52.664,100.000,131.963,7.039222,16.291931,23.331153,73.000,64.000,68.825684,80.000000,86.032,1410.000,1593.000,63.990,0.100,23.798103,227.615696,9.500
1774778639569,18847,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,52.664,100.000,131.963,7.039234,16.291943,23.331176,73.000,64.000,68.825684,80.000000,86.032,1410.000,1593.000,63.990,0.000,23.798332,227.615467,9.500
1774778639611,18889,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,52.664,100.000,131.963,7.039245,16.291955,23.331200,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.479,0.000,23.798332,227.615467,9.500
1774778639653,18931,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,52.664,100.000,131.963,7.039257,16.291964,23.331221,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.479,0.000,23.798092,227.615707,9.500
1774778639695,18973,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,52.664,100.000,131.963,7.039269,16.291976,23.331245,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.479,0.000,23.798092,227.615707,9.500
1774778639737,19015,4,16,29.340386,0.000651,0.000233,0.000884,0.002,0.001,0.003,52.664,100.000,131.963,7.039296,16.291986,23.331282,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.479,0.100,23.798092,227.615707,9.500
1774778639779,19057,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,52.664,100.000,131.963,7.039308,16.291998,23.331306,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.479,0.000,23.796814,227.616985,9.500
1774778639821,19099,4,16,29.340386,0.000931,0.000278,0.001209,0.003,0.001,0.004,52.664,100.000,131.963,7.039348,16.292010,23.331357,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.479,0.000,23.796570,227.617229,9.500
1774778639864,19142,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,52.664,100.000,131.963,7.039359,16.292019,23.331379,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.479,0.100,23.796570,227.617229,9.500
1774778639906,19184,4,16,29.340386,0.000233,0.000325,0.000558,0.001,0.001,0.002,52.664,100.000,131.963,7.039369,16.292033,23.331402,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.479,0.100,23.796795,227.617004,9.500
1774778639948,19226,4,16,29.340386,0.000233,0.000233,0.000465,0.001,0.001,0.002,52.664,100.000,131.963,7.039379,16.292043,23.331422,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.479,0.000,23.796795,227.617004,9.500
1774778639990,19268,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,52.664,100.000,131.963,7.039391,16.292053,23.331443,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.479,0.400,23.796440,227.617359,9.500
1774778640032,19310,4,16,29.340386,0.000651,0.005168,0.005819,0.002,0.018,0.020,52.664,100.000,131.963,7.039418,16.292271,23.331689,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.437,0.000,23.796440,227.617359,9.500
1774778640075,19353,4,16,29.340386,0.001396,0.007776,0.009172,0.005,0.027,0.031,52.664,100.000,131.963,7.039477,16.292599,23.332076,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.437,0.100,23.796440,227.617359,9.500
1774778640117,19395,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,52.664,100.000,131.963,7.039489,16.292610,23.332099,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.437,0.000,23.796238,227.617561,9.500
1774778640159,19437,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,52.664,100.000,131.963,7.039501,16.292622,23.332123,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.437,0.100,23.796005,227.617794,9.500
1774778640201,19479,4,16,29.340386,0.000278,0.000419,0.000697,0.001,0.001,0.002,52.664,100.000,131.963,7.039512,16.292640,23.332152,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.437,0.000,23.796005,227.617794,9.500
1774778640244,19522,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,52.664,100.000,131.963,7.039524,16.292650,23.332174,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.437,0.100,23.793194,227.620605,9.500
1774778640286,19564,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,52.664,100.000,131.963,7.039536,16.292659,23.332195,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.437,0.000,23.792580,227.621220,9.500
1774778640328,19606,4,16,29.340386,0.000651,0.000233,0.000884,0.002,0.001,0.003,52.664,100.000,131.963,7.039563,16.292669,23.332233,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.479,0.100,23.792107,227.621693,9.500
1774778640370,19648,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,52.664,100.000,131.963,7.039575,16.292681,23.332256,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.479,0.000,23.791222,227.622578,9.500
1774778640412,19690,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,52.664,100.000,131.963,7.039587,16.292693,23.332280,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.040,0.000,23.789902,227.623898,9.500
1774778640454,19732,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,52.664,100.000,131.963,7.039599,16.292703,23.332301,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.040,0.200,23.789902,227.623898,9.500
1774778640497,19775,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,52.664,100.000,131.963,7.039610,16.292712,23.332323,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.040,0.100,23.789173,227.624626,9.500
1774778640539,19817,4,16,29.340386,0.000651,0.000278,0.000930,0.002,0.001,0.003,52.664,100.000,131.963,7.039638,16.292724,23.332362,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,62.999,0.000,23.788933,227.624866,9.500
1774778640581,19859,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,52.664,100.000,131.963,7.039649,16.292734,23.332383,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,62.999,0.000,23.788826,227.624973,9.500
1774778640623,19901,4,16,29.340386,0.000651,0.000278,0.000930,0.002,0.001,0.003,52.664,100.000,131.963,7.039677,16.292746,23.332423,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,62.999,0.100,23.788826,227.624973,9.500
1774778640665,19943,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,52.664,100.000,131.963,7.039689,16.292755,23.332444,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,62.999,0.000,23.788326,227.625473,9.500
1774778640707,19985,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,52.664,100.000,131.963,7.039700,16.292769,23.332470,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,62.999,0.000,23.787167,227.626633,9.500
1774778640749,20027,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,52.664,100.000,131.963,7.039712,16.292781,23.332493,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,62.999,0.200,23.786808,227.626991,9.500
1774778640791,20069,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,52.664,100.000,131.963,7.039724,16.292791,23.332515,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,62.999,0.300,23.785278,227.628521,9.500
1774778640834,20112,4,16,29.340386,0.000651,0.000278,0.000930,0.002,0.001,0.003,52.664,100.000,131.963,7.039751,16.292802,23.332554,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,62.999,0.100,23.785278,227.628521,9.500
1774778640876,20154,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,52.664,100.000,131.963,7.039763,16.292812,23.332575,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,62.999,0.100,23.785263,227.628536,9.500
1774778640918,20196,4,16,29.340386,0.000325,0.011455,0.011780,0.001,0.039,0.040,52.664,100.000,131.963,7.039778,16.293337,23.333115,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,62.999,0.100,23.785263,227.628536,9.500
1774778640964,20242,4,16,29.340386,0.000278,0.000233,0.000511,0.001,0.001,0.002,52.664,100.000,131.963,7.039790,16.293347,23.333136,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,62.999,0.100,23.785263,227.628536,9.500
1774778641006,20284,4,16,29.340386,0.000278,0.000325,0.000604,0.001,0.001,0.002,52.664,100.000,131.963,7.039801,16.293360,23.333162,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.437,0.000,23.785263,227.628536,9.500
1774778641048,20326,4,16,29.340386,1.803692,27.529289,29.332981,6.147,93.827,99.975,52.664,100.000,131.963,7.118703,17.497609,24.616311,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.437,0.400,23.785263,227.628536,9.500
1774778641092,20370,4,16,29.340386,3.373250,35.758922,39.132172,11.497,100.000,133.373,52.664,100.000,133.373,7.296019,19.377288,26.673307,0.000,0.000,68.825684,80.000000,86.032,1410.000,1593.000,63.437,0.300,23.784306,227.629494,9.500
1774778641146,20424,4,16,29.340386,3.457069,27.972692,31.429762,11.783,95.339,107.121,52.664,100.000,133.373,7.475833,20.832249,28.308082,0.000,0.000,68.825684,80.000000,86.032,1290.000,1593.000,77.267,0.500,23.783802,227.629997,9.500
1774778641196,20474,4,16,29.340386,0.276044,0.015553,0.291596,0.941,0.053,0.994,52.664,100.000,133.373,7.487721,20.832918,28.320639,0.000,0.000,68.825684,80.000000,86.032,1290.000,1593.000,77.267,0.200,23.783802,227.629997,9.500
1774778641239,20517,4,16,29.340386,1.482059,0.026217,1.508276,5.051,0.089,5.141,52.664,100.000,133.373,7.550571,20.834030,28.384602,35.000,1.000,68.825684,80.000000,86.032,1290.000,1593.000,70.122,0.500,23.783772,227.630028,9.500
1774778641282,20560,4,16,29.340386,0.009033,0.026217,0.035250,0.031,0.089,0.120,52.664,100.000,133.373,7.550955,20.835144,28.386099,35.000,1.000,68.825684,80.000000,86.032,1290.000,1593.000,70.122,0.200,23.783772,227.630028,9.500
1774778641324,20602,4,16,29.340386,0.009871,0.026030,0.035901,0.034,0.089,0.122,52.664,100.000,133.373,7.551398,20.836311,28.387709,35.000,1.000,68.825684,80.000000,86.032,1335.000,1593.000,213.409,0.300,23.783085,227.630714,9.500
1774778641369,20647,4,16,29.340386,0.009033,0.026915,0.035948,0.031,0.092,0.123,52.664,100.000,133.373,7.551781,20.837453,28.389234,35.000,1.000,68.825684,80.000000,86.032,1335.000,1593.000,213.409,0.600,23.796692,227.617107,9.500
1774778641412,20690,4,16,29.340386,0.009033,0.027055,0.036088,0.031,0.092,0.123,52.664,100.000,133.373,7.552166,20.838607,28.390773,98.000,37.000,68.825684,80.000000,86.032,1335.000,1593.000,253.092,0.600,23.788166,227.625633,9.500
1774778641454,20732,4,16,29.340386,0.004097,0.000233,0.004330,0.014,0.001,0.015,52.664,100.000,133.373,7.552339,20.838617,28.390956,98.000,37.000,68.825684,80.000000,86.032,1335.000,1593.000,253.092,0.400,23.796574,227.617226,9.500
1774778641496,20774,4,16,29.340386,0.000278,0.000278,0.000557,0.001,0.001,0.002,52.664,100.000,133.373,7.552351,20.838628,28.390979,98.000,37.000,68.825684,80.000000,86.032,1335.000,1593.000,253.092,0.300,23.797543,227.616257,9.500
1774778641538,20817,4,16,29.340386,0.000698,0.000233,0.000931,0.002,0.001,0.003,52.664,100.000,133.373,7.552381,20.838638,28.391019,98.000,37.000,68.825684,80.000000,86.032,1395.000,1593.000,147.367,0.400,23.782635,227.631165,9.500
