ts_unix_ms,t_since_start_s,phase,pcie_tx_GiB_s,pcie_rx_GiB_s,pcie_total_GiB_s,pcie_tx_cum_GiB,pcie_rx_cum_GiB,pcie_total_cum_GiB,pcie_tx_util_pct,pcie_rx_util_pct,pcie_total_util_pct,gpu_mem_used_GiB,util_gpu_pct,cpu_util_pct
1774765141447,0.056000,prefill,0.000698,0.000233,0.000931,0.147065,0.087827,0.234891,0.002000,0.001000,0.003000,68.581543,0.000000,1.500000
1774765141547,0.156000,prefill,0.000651,0.000278,0.000930,0.147130,0.087854,0.234984,0.002000,0.001000,0.003000,68.581543,0.000000,1.400000
1774765141647,0.256000,prefill,0.052107,0.222912,0.275019,0.152354,0.110205,0.262559,0.178000,0.760000,0.937000,68.808105,0.000000,0.400000
1774765141747,0.356000,prefill,12.549199,1.623668,14.172867,1.408392,0.272716,1.681109,42.771000,5.534000,48.305000,68.808105,0.000000,0.400000
1774765141847,0.456000,prefill,0.238884,1.635542,1.874426,1.432283,0.436282,1.868564,0.814000,5.574000,6.389000,68.808105,51.000000,0.300000
1774765141947,0.556000,prefill,0.074598,0.294391,0.368989,1.440120,0.467212,1.907332,0.254000,1.003000,1.258000,68.808105,51.000000,0.500000
1774765142047,0.656000,prefill,0.066216,0.121258,0.187474,1.446403,0.478716,1.925119,0.226000,0.413000,0.639000,68.808105,100.000000,0.400000
1774765142147,0.756000,prefill,0.156136,0.461284,0.617419,1.463652,0.529679,1.993331,0.532000,1.572000,2.104000,68.808105,100.000000,0.400000
1774765142247,0.856000,prefill,0.094296,0.401726,0.496021,1.472094,0.565644,2.037738,0.321000,1.369000,1.691000,68.808105,100.000000,0.400000
1774765142347,0.956000,prefill,0.096112,0.349711,0.445824,1.481705,0.600614,2.082320,0.328000,1.192000,1.519000,68.808105,100.000000,0.300000
1774765142447,1.056000,prefill,0.078044,0.328430,0.406474,1.489509,0.633453,2.122962,0.266000,1.119000,1.385000,68.808105,100.000000,0.400000
1774765142547,1.156000,prefill,8.797505,0.414019,9.211524,2.369717,0.674876,3.044593,29.984000,1.411000,31.395000,68.808105,100.000000,0.400000
1774765142647,1.256000,prefill,0.096531,0.419933,0.516464,2.379366,0.716850,3.096215,0.329000,1.431000,1.760000,68.808105,100.000000,0.300000
1774765142747,1.356000,prefill,0.103562,0.440329,0.543891,2.389725,0.760895,3.150620,0.353000,1.501000,1.854000,68.808105,100.000000,0.600000
1774765142847,1.456000,prefill,13.166899,0.367732,13.534631,3.706053,0.797658,4.503711,44.876000,1.253000,46.130000,68.808105,100.000000,0.700000
1774765142947,1.556000,prefill,0.089779,0.398838,0.488617,3.715039,0.837579,4.552618,0.306000,1.359000,1.665000,68.808105,100.000000,0.300000
1774765143047,1.656000,prefill,0.115623,0.505568,0.621191,3.726601,0.888132,4.614732,0.394000,1.723000,2.117000,68.808105,100.000000,0.400000
1774765143147,1.756000,prefill,0.118510,0.176206,0.294716,3.738452,0.905753,4.644205,0.404000,0.601000,1.004000,68.808105,100.000000,0.400000
1774765143247,1.856000,prefill,0.101653,0.462541,0.564194,3.748607,0.951958,4.700564,0.346000,1.576000,1.923000,68.808105,100.000000,0.400000
1774765143347,1.956000,prefill,0.058300,0.274227,0.332527,3.754436,0.979379,4.733815,0.199000,0.935000,1.133000,68.808105,100.000000,0.400000
1774765143447,2.056000,prefill,0.058579,0.246754,0.305333,3.760291,1.004040,4.764331,0.200000,0.841000,1.041000,68.808105,100.000000,0.300000
1774765143547,2.156000,prefill,0.096438,0.418349,0.514788,3.769943,1.045910,4.815853,0.329000,1.426000,1.755000,68.808105,100.000000,0.400000
1774765143647,2.256000,prefill,11.354312,0.111991,11.466303,4.905018,1.057106,5.962124,38.699000,0.382000,39.080000,68.808105,100.000000,0.500000
1774765143747,2.356000,prefill,0.043911,0.142492,0.186403,4.909407,1.071348,5.980756,0.150000,0.486000,0.635000,68.808105,100.000000,0.400000
1774765143847,2.456000,prefill,0.111619,0.509200,0.620819,4.920567,1.122260,6.042828,0.380000,1.735000,2.116000,68.808105,100.000000,0.700000
1774765143947,2.556000,prefill,0.199721,0.068824,0.268545,4.943980,1.130328,6.074308,0.681000,0.235000,0.915000,68.808105,100.000000,0.600000
1774765144047,2.656000,prefill,0.041630,0.180630,0.222260,4.947427,1.145285,6.092712,0.142000,0.616000,0.758000,68.808105,100.000000,0.400000
1774765144147,2.756000,prefill,11.968193,0.563030,12.531223,6.145714,1.201657,7.347371,40.791000,1.919000,42.710000,68.808105,100.000000,0.400000
1774765144247,2.856000,prefill,0.132014,0.574113,0.706127,6.158910,1.259043,7.417953,0.450000,1.957000,2.407000,68.808105,100.000000,0.300000
1774765144347,2.956000,prefill,0.025984,0.114832,0.140816,6.161509,1.270529,7.432038,0.089000,0.391000,0.480000,68.808105,100.000000,0.400000
1774765144447,3.056000,prefill,0.026217,0.051548,0.077765,6.164130,1.275684,7.439814,0.089000,0.176000,0.265000,68.808105,100.000000,0.400000
1774765144547,3.156000,prefill,0.082515,0.353995,0.436510,6.172382,1.311082,7.483464,0.281000,1.207000,1.488000,68.808105,100.000000,0.300000
1774765144647,3.256000,prefill,10.836682,0.138441,10.975123,7.256118,1.324927,8.581045,36.934000,0.472000,37.406000,68.808105,100.000000,0.400000
1774765144747,3.356000,prefill,0.035296,0.145658,0.180955,7.259648,1.339495,8.599142,0.120000,0.496000,0.617000,68.808105,100.000000,0.300000
1774765144847,3.456000,prefill,0.116508,0.491692,0.608199,7.271298,1.388662,8.659960,0.397000,1.676000,2.073000,68.808105,100.000000,0.400000
1774765144947,3.556000,prefill,0.117113,0.139558,0.256671,7.283023,1.402635,8.685658,0.399000,0.476000,0.875000,68.808105,100.000000,0.400000
1774765145047,3.656000,prefill,0.029802,0.131269,0.161072,7.285999,1.415742,8.701741,0.102000,0.447000,0.549000,68.808105,100.000000,0.400000
1774765145147,3.756000,prefill,3.035831,0.405544,3.441376,7.589769,1.456321,9.046090,10.347000,1.382000,11.729000,68.808105,100.000000,0.400000
1774765145247,3.856000,prefill,0.093039,0.402983,0.496021,7.599067,1.496594,9.095661,0.317000,1.373000,1.691000,68.808105,100.000000,0.300000
1774765145347,3.956000,prefill,0.048475,0.209408,0.257883,7.603915,1.517537,9.121452,0.165000,0.714000,0.879000,68.808105,100.000000,0.400000
1774765145447,4.056000,prefill,0.047729,0.127637,0.175366,7.608688,1.530300,9.138988,0.163000,0.435000,0.598000,68.808105,100.000000,0.400000
1774765145547,4.156000,prefill,0.241677,0.391994,0.633671,7.641025,1.582750,9.223775,0.824000,1.336000,2.160000,68.808105,100.000000,0.400000
1774765145647,4.256000,prefill,1.874566,0.152457,2.027023,7.765040,1.592836,9.357876,6.389000,0.520000,6.909000,68.808105,100.000000,0.600000
1774765145747,4.356000,prefill,0.037252,0.153714,0.190967,7.768766,1.608211,9.376977,0.127000,0.524000,0.651000,68.808105,100.000000,0.400000
1774765145847,4.456000,prefill,0.104774,0.400282,0.505055,7.779241,1.648231,9.427472,0.357000,1.364000,1.721000,68.808105,100.000000,0.700000
1774765145947,4.556000,prefill,1.042056,0.060209,1.102265,7.883586,1.654260,9.537846,3.552000,0.205000,3.757000,68.808105,100.000000,0.500000
1774765146047,4.656000,prefill,0.035296,0.140722,0.176019,7.887113,1.668319,9.555431,0.120000,0.480000,0.600000,68.808105,100.000000,0.400000
1774765146147,4.756000,prefill,0.367640,0.420352,0.787992,7.923903,1.710384,9.634287,1.253000,1.433000,2.686000,68.808105,100.000000,0.400000
1774765146247,4.856000,prefill,0.095739,0.421563,0.517303,7.933474,1.752529,9.686003,0.326000,1.437000,1.763000,68.808105,100.000000,0.300000
1774765146347,4.956000,prefill,0.034133,0.140024,0.174157,7.936887,1.766529,9.703416,0.116000,0.477000,0.594000,68.808105,100.000000,0.500000
1774765146447,5.056000,prefill,1.811049,0.189617,2.000667,8.118016,1.785494,9.903510,6.173000,0.646000,6.819000,68.808105,100.000000,0.300000
1774765146547,5.156000,prefill,0.096484,0.416580,0.513064,8.127661,1.827135,9.954797,0.329000,1.420000,1.749000,68.808105,100.000000,0.300000
1774765146647,5.256000,prefill,0.038370,0.177044,0.215414,8.131496,1.844828,9.976324,0.131000,0.603000,0.734000,68.808105,100.000000,0.500000
1774765146747,5.356000,prefill,0.040419,0.177882,0.218301,8.135540,1.862626,9.998165,0.138000,0.606000,0.744000,68.808105,100.000000,0.300000
1774765146847,5.456000,prefill,0.096345,0.367685,0.464030,8.145168,1.899373,10.044541,0.328000,1.253000,1.582000,68.808105,100.000000,0.400000
1774765146947,5.556000,prefill,6.614858,0.072038,6.686895,8.807888,1.906590,10.714478,22.545000,0.246000,22.791000,68.808105,100.000000,0.400000
1774765147047,5.656000,prefill,0.026076,0.114180,0.140256,8.810492,1.917993,10.728485,0.089000,0.389000,0.478000,68.808105,100.000000,0.400000
1774765147147,5.756000,prefill,0.203401,0.303099,0.506499,8.830835,1.948307,10.779142,0.693000,1.033000,1.726000,68.808105,100.000000,0.300000
1774765147247,5.856000,prefill,0.067334,0.304029,0.371364,8.837576,1.978746,10.816322,0.229000,1.036000,1.266000,68.808105,100.000000,0.300000
1774765147347,5.956000,prefill,0.031990,0.140071,0.172061,8.840779,1.992770,10.833549,0.109000,0.477000,0.586000,68.808105,100.000000,0.500000
1774765147447,6.056000,prefill,0.382168,0.053039,0.435206,8.878867,1.998056,10.876922,1.303000,0.181000,1.483000,68.808105,100.000000,0.400000
1774765147547,6.156000,prefill,0.031571,0.137742,0.169313,8.882025,2.011834,10.893858,0.108000,0.469000,0.577000,68.808105,100.000000,0.300000
1774765147647,6.256000,prefill,12.986222,0.278977,13.265200,10.181205,2.039743,12.220949,44.261000,0.951000,45.211000,68.808105,100.000000,0.400000
1774765147747,6.356000,prefill,0.073900,0.324799,0.398699,10.188590,2.072198,12.260788,0.252000,1.107000,1.359000,68.808105,100.000000,0.600000
1774765147847,6.456000,prefill,7.716333,0.077858,7.794191,10.960583,2.079988,13.040571,26.299000,0.265000,26.565000,68.808105,100.000000,0.700000
1774765147947,6.556000,prefill,0.036647,0.109710,0.146357,10.964250,2.090967,13.055217,0.125000,0.374000,0.499000,68.808105,100.000000,0.400000
1774765148047,6.656000,prefill,0.031153,0.137836,0.168988,10.967364,2.104743,13.072106,0.106000,0.470000,0.576000,68.808105,100.000000,0.400000
1774765148147,6.756000,prefill,0.032037,0.135553,0.167590,10.970566,2.118292,13.088857,0.109000,0.462000,0.571000,68.808105,100.000000,0.300000
1774765148247,6.856000,prefill,0.032037,0.117439,0.149476,10.973777,2.130061,13.103838,0.109000,0.400000,0.509000,68.808105,100.000000,0.400000
1774765148347,6.956000,prefill,0.027659,0.108452,0.136111,10.976536,2.140882,13.117419,0.094000,0.370000,0.464000,68.808105,100.000000,0.300000
1774765148447,7.056000,prefill,0.085821,0.377558,0.463379,10.985121,2.178649,13.163770,0.293000,1.287000,1.579000,68.808105,100.000000,0.400000
1774765148547,7.156000,prefill,0.087498,0.319816,0.407313,10.993872,2.210635,13.204507,0.298000,1.090000,1.388000,68.808105,100.000000,0.300000
1774765148647,7.256000,prefill,0.034225,0.142352,0.176578,10.997296,2.224876,13.222172,0.117000,0.485000,0.602000,68.808105,100.000000,0.500000
1774765148747,7.356000,prefill,12.362422,0.116880,12.479302,12.235570,2.236583,14.472154,42.134000,0.398000,42.533000,68.808105,100.000000,0.400000
1774765148847,7.456000,prefill,0.028172,0.126380,0.154552,12.238383,2.249200,14.487583,0.096000,0.431000,0.527000,68.808105,100.000000,0.300000
1774765148947,7.556000,prefill,0.034925,0.121676,0.156601,12.241877,2.261375,14.503252,0.119000,0.415000,0.534000,68.808105,100.000000,0.400000
1774765149047,7.656000,prefill,0.028079,0.121351,0.149430,12.244682,2.273497,14.518179,0.096000,0.414000,0.509000,68.808105,100.000000,0.500000
1774765149147,7.756000,prefill,0.104587,0.463472,0.568059,12.255143,2.319856,14.575000,0.356000,1.580000,1.936000,68.808105,100.000000,0.700000
1774765149247,7.856000,prefill,0.102491,0.464497,0.566988,12.265385,2.366270,14.631654,0.349000,1.583000,1.932000,68.808105,100.000000,0.500000
1774765149347,7.956000,prefill,0.035902,0.160699,0.196601,12.268978,2.382355,14.651333,0.122000,0.548000,0.670000,68.808105,100.000000,0.800000
1774765149447,8.056000,prefill,0.036088,0.065052,0.101140,12.272584,2.388855,14.661439,0.123000,0.222000,0.345000,68.808105,100.000000,0.600000
1774765149547,8.156000,prefill,0.039348,0.171316,0.210664,12.276519,2.405988,14.682507,0.134000,0.584000,0.718000,68.808105,100.000000,0.600000
1774765149647,8.256000,prefill,13.282522,0.160187,13.442709,13.604301,2.422001,16.026302,45.270000,0.546000,45.816000,68.808105,100.000000,0.700000
1774765149747,8.356000,prefill,0.039907,0.170944,0.210851,13.608294,2.439107,16.047401,0.136000,0.583000,0.719000,68.808105,100.000000,0.300000
1774765149847,8.456000,prefill,4.187831,0.393623,4.581454,14.026999,2.478462,16.505461,14.273000,1.342000,15.615000,68.808105,100.000000,0.400000
1774765149947,8.556000,prefill,0.098254,0.406149,0.504403,14.036835,2.519122,16.555958,0.335000,1.384000,1.719000,68.808105,100.000000,0.300000
1774765150047,8.656000,prefill,0.034458,0.136252,0.170711,14.040282,2.532753,16.573035,0.117000,0.464000,0.582000,68.808105,100.000000,0.500000
1774765150147,8.756000,prefill,0.031757,0.137603,0.169360,14.043457,2.546509,16.589966,0.108000,0.469000,0.577000,68.808105,100.000000,0.300000
1774765150247,8.856000,prefill,0.038743,0.156974,0.195717,14.047330,2.562199,16.609529,0.132000,0.535000,0.667000,68.808105,100.000000,0.400000
1774765150347,8.956000,prefill,0.045355,0.062119,0.107473,14.051868,2.568415,16.620283,0.155000,0.212000,0.366000,68.808105,100.000000,0.300000
1774765150447,9.056000,prefill,0.030594,0.132853,0.163446,14.054925,2.581689,16.636614,0.104000,0.453000,0.557000,68.808105,100.000000,0.400000
1774765150547,9.156000,prefill,0.029336,0.165682,0.195018,14.057860,2.598269,16.656129,0.100000,0.565000,0.665000,68.808105,100.000000,0.300000
1774765150647,9.256000,prefill,0.121351,0.532577,0.653928,14.069983,2.651473,16.721457,0.414000,1.815000,2.229000,68.808105,100.000000,0.400000
1774765150747,9.356000,prefill,11.535268,0.086799,11.622066,15.223563,2.660154,17.883717,39.315000,0.296000,39.611000,68.808105,100.000000,0.500000
1774765150847,9.456000,prefill,0.027659,0.109942,0.137602,15.226328,2.671145,17.897473,0.094000,0.375000,0.469000,68.808105,100.000000,0.600000
1774765150947,9.556000,prefill,0.034086,0.146729,0.180816,15.229741,2.685833,17.915574,0.116000,0.500000,0.616000,68.808105,100.000000,0.500000
1774765151047,9.656000,prefill,0.037579,0.155670,0.193249,15.233516,2.701471,17.934987,0.128000,0.531000,0.659000,68.808105,100.000000,0.300000
1774765151147,9.756000,prefill,0.028405,0.118045,0.146450,15.236342,2.713218,17.949561,0.097000,0.402000,0.499000,68.808105,100.000000,0.400000
1774765151247,9.856000,prefill,0.028498,0.119581,0.148079,15.239190,2.725169,17.964359,0.097000,0.408000,0.505000,68.808105,100.000000,0.300000
1774765151347,9.956000,prefill,0.090757,0.377790,0.468548,15.248261,2.762928,18.011189,0.309000,1.288000,1.597000,68.808105,100.000000,0.400000
1774765151447,10.056000,prefill,0.087498,0.312458,0.399956,15.257018,2.794199,18.051218,0.298000,1.065000,1.363000,68.808105,100.000000,0.300000
1774765151547,10.156000,prefill,0.034319,0.142259,0.176578,15.260450,2.808426,18.068876,0.117000,0.485000,0.602000,68.808105,100.000000,0.400000
1774765151647,10.256000,prefill,15.463447,0.127637,15.591084,16.807852,2.821198,19.629051,52.704000,0.435000,53.139000,68.808105,100.000000,0.400000
1774765151747,10.356000,prefill,0.032549,0.135135,0.167684,16.811107,2.834711,19.645818,0.111000,0.461000,0.572000,68.808105,100.000000,0.300000
1774765151847,10.456000,prefill,0.025099,0.121490,0.146589,16.813616,2.846858,19.660474,0.086000,0.414000,0.500000,68.808105,100.000000,0.400000
1774765151947,10.556000,prefill,0.028079,0.121444,0.149523,16.816425,2.859005,19.675430,0.096000,0.414000,0.510000,68.808105,100.000000,0.300000
1774765152047,10.656000,prefill,0.093458,0.371644,0.465102,16.825761,2.896131,19.721892,0.319000,1.267000,1.585000,68.808105,100.000000,0.400000
1774765152147,10.756000,prefill,0.094854,0.379188,0.474042,16.835253,2.934077,19.769331,0.323000,1.292000,1.616000,68.808105,100.000000,0.300000
1774765152247,10.856000,prefill,0.037485,0.161537,0.199022,16.839004,2.950238,19.789242,0.128000,0.551000,0.678000,68.808105,100.000000,0.600000
1774765152347,10.956000,prefill,0.037346,0.085960,0.123306,16.842736,2.958830,19.801566,0.127000,0.293000,0.420000,68.808105,100.000000,0.300000
1774765152447,11.056000,prefill,0.048661,0.188918,0.237579,16.847714,2.978154,19.825868,0.166000,0.644000,0.810000,68.808105,100.000000,0.400000
1774765152547,11.156000,prefill,8.026323,0.100722,8.127046,17.631028,2.987984,20.619013,27.356000,0.343000,27.699000,68.808105,100.000000,0.300000
1774765152647,11.256000,prefill,0.034552,0.147335,0.181887,17.634486,3.002729,20.637216,0.118000,0.502000,0.620000,68.808105,100.000000,0.300000
1774765152747,11.356000,prefill,9.081372,0.227755,9.309127,18.542983,3.025514,21.568496,30.952000,0.776000,31.728000,68.808105,100.000000,0.500000
1774765152847,11.456000,prefill,0.071432,0.301841,0.373273,18.550121,3.055676,21.605797,0.243000,1.029000,1.272000,68.808105,100.000000,0.600000
1774765152947,11.556000,prefill,5.982210,0.134855,6.117065,19.149141,3.069180,22.218320,20.389000,0.460000,20.849000,68.808105,100.000000,0.500000
1774765153047,11.656000,prefill,0.032269,0.137928,0.170197,19.152364,3.082958,22.235322,0.110000,0.470000,0.580000,68.808105,100.000000,0.300000
1774765153147,11.756000,prefill,0.047031,0.204844,0.251875,19.157064,3.103426,22.260490,0.160000,0.698000,0.858000,68.808105,100.000000,0.400000
1774765153247,11.856000,prefill,0.045402,0.201165,0.246567,19.161608,3.123561,22.285169,0.155000,0.686000,0.840000,68.808105,100.000000,0.300000
1774765153347,11.956000,prefill,0.031385,0.131828,0.163214,19.164745,3.136738,22.301484,0.107000,0.449000,0.556000,68.808105,100.000000,0.400000
1774765153447,12.056000,prefill,0.035110,0.132526,0.167637,19.168257,3.149992,22.318249,0.120000,0.452000,0.571000,68.808105,100.000000,0.300000
1774765153547,12.156000,prefill,0.098022,0.422867,0.520888,19.178061,3.192287,22.370348,0.334000,1.441000,1.775000,68.808105,100.000000,0.400000
1774765153647,12.256000,prefill,0.096904,0.058208,0.155111,19.187755,3.198111,22.385866,0.330000,0.198000,0.529000,68.808105,100.000000,0.400000
1774765153747,12.356000,prefill,0.027427,0.110222,0.137649,19.190498,3.209134,22.399632,0.093000,0.376000,0.469000,68.808105,100.000000,0.400000
1774765153847,12.456000,prefill,5.802978,0.161351,5.964329,19.770794,3.225269,22.996063,19.778000,0.550000,20.328000,68.808105,100.000000,0.400000
1774765153947,12.556000,prefill,0.037159,0.164844,0.202003,19.774513,3.241767,23.016280,0.127000,0.562000,0.688000,68.808105,100.000000,0.300000
1774765154047,12.656000,prefill,0.029150,0.115716,0.144866,19.777484,3.253561,23.031046,0.099000,0.394000,0.494000,68.808105,100.000000,0.400000
1774765154147,12.756000,prefill,0.026682,0.119163,0.145844,19.780097,3.265232,23.045330,0.091000,0.406000,0.497000,68.808105,100.000000,0.300000
1774765154247,12.856000,prefill,0.087125,0.386079,0.473204,19.788988,3.304631,23.093619,0.297000,1.316000,1.613000,68.808105,100.000000,0.500000
1774765154347,12.956000,prefill,0.085634,0.377558,0.463192,19.797374,3.341601,23.138975,0.292000,1.287000,1.579000,68.808105,100.000000,0.300000
1774765154447,13.056000,prefill,0.033713,0.140210,0.173923,19.800748,3.355635,23.156383,0.115000,0.478000,0.593000,68.808105,100.000000,0.500000
1774765154547,13.156000,prefill,0.037765,0.058487,0.096251,19.804524,3.361483,23.166007,0.129000,0.199000,0.328000,68.808105,100.000000,0.300000
1774765154647,13.256000,prefill,0.033481,0.145053,0.178534,19.807872,3.375987,23.183859,0.114000,0.494000,0.608000,68.808105,100.000000,0.300000
1774765154747,13.356000,prefill,10.065501,0.088614,10.154116,20.814521,3.384849,24.199370,34.306000,0.302000,34.608000,68.808105,100.000000,0.400000
1774765154847,13.456000,prefill,0.032084,0.140583,0.172667,20.817726,3.398893,24.216620,0.109000,0.479000,0.588000,68.808105,100.000000,0.300000
1774765154947,13.556000,prefill,6.070220,0.293879,6.364099,21.425613,3.428323,24.853936,20.689000,1.002000,21.691000,68.808105,100.000000,0.300000
1774765155047,13.656000,prefill,0.101793,0.464217,0.566010,21.435788,3.474726,24.910515,0.347000,1.582000,1.929000,68.808105,100.000000,0.300000
1774765155147,13.756000,prefill,0.034552,0.157765,0.192317,21.439243,3.490500,24.929743,0.118000,0.538000,0.655000,68.808105,100.000000,0.500000
1774765155247,13.856000,prefill,0.036041,0.164099,0.200140,21.442851,3.506928,24.949778,0.123000,0.559000,0.682000,68.808105,100.000000,0.300000
1774765155347,13.956000,prefill,0.031245,0.135647,0.166892,21.445972,3.520476,24.966448,0.106000,0.462000,0.569000,68.808105,100.000000,0.400000
1774765155447,14.056000,prefill,0.031478,0.135647,0.167125,21.449118,3.534035,24.983153,0.107000,0.462000,0.570000,68.808105,100.000000,0.300000
1774765155547,14.156000,prefill,0.036181,0.145752,0.181933,21.452739,3.548620,25.001359,0.123000,0.497000,0.620000,68.808105,100.000000,0.400000
1774765155647,14.256000,prefill,0.033574,0.146729,0.180304,21.456096,3.563291,25.019387,0.114000,0.500000,0.615000,68.808105,100.000000,0.300000
1774765155747,14.356000,prefill,0.054156,0.199442,0.253598,21.461511,3.583233,25.044744,0.185000,0.680000,0.864000,68.808105,100.000000,0.400000
1774765155847,14.456000,prefill,4.959619,0.073947,5.033566,21.957533,3.590629,25.548162,16.904000,0.252000,17.156000,68.808105,100.000000,0.700000
1774765155947,14.556000,prefill,0.030686,0.133411,0.164098,21.960605,3.603984,25.564589,0.105000,0.455000,0.559000,68.808105,100.000000,0.600000
1774765156047,14.656000,prefill,5.626492,0.124890,5.751382,22.522846,3.616464,26.139310,19.177000,0.426000,19.602000,68.808105,100.000000,0.400000
1774765156147,14.756000,prefill,0.030919,0.129128,0.160047,22.525936,3.629368,26.155304,0.105000,0.440000,0.545000,68.808105,100.000000,0.300000
1774765156247,14.856000,prefill,0.028498,0.133691,0.162189,22.528785,3.642735,26.171520,0.097000,0.456000,0.553000,68.808105,100.000000,0.400000
1774765156347,14.956000,prefill,0.029988,0.127730,0.157719,22.531787,3.655519,26.187306,0.102000,0.435000,0.538000,68.808105,100.000000,0.300000
1774765156447,15.056000,prefill,2.721557,0.175321,2.896877,22.803872,3.673047,26.476919,9.276000,0.598000,9.873000,68.808105,100.000000,0.300000
1774765156547,15.156000,prefill,0.041862,0.178394,0.220257,22.808057,3.690880,26.498937,0.143000,0.608000,0.751000,68.808105,100.000000,0.300000
1774765156647,15.256000,prefill,9.654974,0.076880,9.731854,23.773788,3.698570,27.472358,32.907000,0.262000,33.169000,68.808105,100.000000,0.400000
1774765156747,15.356000,prefill,0.027893,0.112224,0.140117,23.776576,3.709787,27.486363,0.095000,0.382000,0.478000,68.808105,100.000000,0.300000
1774765156847,15.456000,prefill,0.027893,0.112177,0.140070,23.779367,3.721011,27.500378,0.095000,0.382000,0.477000,68.808105,100.000000,0.300000
1774765156947,15.556000,prefill,0.037811,0.161258,0.199069,23.783151,3.737149,27.520300,0.129000,0.550000,0.678000,68.808105,100.000000,0.400000
1774765157047,15.656000,prefill,0.040838,0.169686,0.210525,23.787243,3.754154,27.541398,0.139000,0.578000,0.718000,68.808105,100.000000,0.300000
1774765157147,15.756000,prefill,15.474390,0.343052,15.817442,25.329256,3.788339,29.117595,52.741000,1.169000,53.910000,68.808105,100.000000,0.400000
1774765157247,15.856000,prefill,0.081583,0.332994,0.414577,25.337413,3.821633,29.159045,0.278000,1.135000,1.413000,68.808105,100.000000,0.300000
1774765157347,15.956000,prefill,0.083772,0.324193,0.407965,25.345799,3.854087,29.199885,0.286000,1.105000,1.390000,68.808105,100.000000,0.300000
1774765157447,16.056000,prefill,0.033154,0.141002,0.174156,25.349112,3.868177,29.217289,0.113000,0.481000,0.594000,68.808105,100.000000,0.500000
1774765157547,16.156000,prefill,0.033061,0.055552,0.088614,25.352420,3.873736,29.226156,0.113000,0.189000,0.302000,68.808105,100.000000,0.300000
1774765157647,16.256000,prefill,0.029848,0.127637,0.157485,25.355404,3.886498,29.241903,0.102000,0.435000,0.537000,68.808105,100.000000,0.300000
1774765157747,16.356000,prefill,15.462190,0.134623,15.596812,26.901309,3.899958,30.801267,52.699000,0.459000,53.158000,68.808105,100.000000,0.700000
1774765157847,16.456000,prefill,0.039068,0.164704,0.203773,26.905215,3.916423,30.821638,0.133000,0.561000,0.695000,68.808105,100.000000,0.800000
1774765157947,16.556000,prefill,8.657155,0.146310,8.803465,27.772165,3.931075,31.703240,29.506000,0.499000,30.005000,68.808105,100.000000,0.400000
1774765158047,16.656000,prefill,0.035017,0.149896,0.184913,27.775664,3.946050,31.721713,0.119000,0.511000,0.630000,68.808105,100.000000,0.300000
1774765158147,16.756000,prefill,15.464844,0.166427,15.631270,29.322842,3.962700,33.285542,52.708000,0.567000,53.276000,68.808105,100.000000,0.400000
1774765158247,16.856000,prefill,0.039068,0.172853,0.211922,29.326746,3.979972,33.306717,0.133000,0.589000,0.722000,68.808105,100.000000,0.300000
1774765158347,16.956000,prefill,0.038882,0.072829,0.111712,29.330635,3.987258,33.317893,0.133000,0.248000,0.381000,68.808105,100.000000,0.300000
1774765158447,17.056000,prefill,0.031431,0.130804,0.162235,29.333780,4.000343,33.334122,0.107000,0.446000,0.553000,68.808105,100.000000,0.400000
1774765158547,17.156000,prefill,0.031711,0.131642,0.163353,29.336948,4.013494,33.350442,0.108000,0.449000,0.557000,68.808105,100.000000,0.300000
1774765158647,17.256000,prefill,0.027893,0.120560,0.148453,29.339738,4.025553,33.365291,0.095000,0.411000,0.506000,68.808105,100.000000,0.400000
1774765158747,17.356000,prefill,0.027147,0.116136,0.143283,29.342455,4.037176,33.379631,0.093000,0.396000,0.488000,68.808105,100.000000,0.300000
1774765158847,17.456000,prefill,0.028172,0.188779,0.216951,29.345270,4.056044,33.401314,0.096000,0.643000,0.739000,68.808105,100.000000,0.400000
1774765158947,17.556000,prefill,0.129593,0.543380,0.672973,29.358236,4.110407,33.468643,0.442000,1.852000,2.294000,68.808105,100.000000,0.400000
1774765159047,17.656000,prefill,0.129034,0.536442,0.665476,29.371299,4.164715,33.536014,0.440000,1.828000,2.268000,68.808105,100.000000,0.300000
1774765159147,17.756000,prefill,0.038929,0.166055,0.204984,29.375161,4.181188,33.556349,0.133000,0.566000,0.699000,68.808105,100.000000,0.500000
1774765159247,17.856000,prefill,0.038836,0.092014,0.130850,29.379025,4.190344,33.569369,0.132000,0.314000,0.446000,68.808105,100.000000,0.300000
1774765159347,17.956000,prefill,0.033854,0.144588,0.178441,29.382410,4.204801,33.587211,0.115000,0.493000,0.608000,68.808105,100.000000,0.300000
1774765159447,18.056000,prefill,15.007332,0.124191,15.131523,30.939703,4.217688,35.157391,51.149000,0.423000,51.572000,68.808105,100.000000,0.400000
1774765159547,18.156000,prefill,0.030780,0.128383,0.159163,30.942667,4.230051,35.172718,0.105000,0.438000,0.542000,68.808105,100.000000,0.200000
1774765159647,18.256000,prefill,15.463074,0.124238,15.587312,32.488508,4.242471,36.730979,52.702000,0.423000,53.126000,68.808105,100.000000,0.400000
1774765159747,18.356000,prefill,0.038417,0.168476,0.206893,32.492434,4.259687,36.752121,0.131000,0.574000,0.705000,68.808105,100.000000,0.300000
